Azo-dye 1-20.csv;;Kemi1\Kemi01;15-09-2017 13:29:30;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
594;-0.0019
595;-0.0012
596;-0.0015
597;-0.0018
598;-0.0001
599;-0.001
600;-0.0007
601;0.0002
602;-0.002
603;-0.0013
604;-0.0004
605;-0.0013
606;-0.0016
607;-0.0015
608;0.0002
609;-0.0013
610;-0.0012
611;-0.0011
612;-0.0016
613;-0.0011
614;-0.0016
615;-0.0016
616;-0.001
617;-0.0011
618;-0.0017
619;-0.0017
620;-0.0016
621;-0.0015
622;-0.0013
623;-0.0009
624;-0.0006
625;-0.0023
626;-0.0017
627;-0.0005
628;-0.0017
629;-0.0007
630;-0.0014
631;-0.0016
632;0.0004
633;-0.0015
634;-0.0013
635;-0.0024
636;-0.0019
637;-0.001
638;-0.0013
639;-0.0023
640;-0.002
641;-0.0021
642;-0.0019
643;-0.0012
644;-0.0023
645;-0.0017
646;-0.0026
647;-0.0024
648;-0.001
649;-0.0019
650;-0.0021
651;-0.0021
652;-0.0017
653;-0.0014
654;-0.0012
655;-0.0022
656;-0.002
657;-0.0014
658;-0.002
659;0.0003
660;-0.0012
661;-0.0015
662;-0.0009
663;-0.0022
664;-0.002
665;-0.0008
666;-0.0022
667;-0.0008
668;-0.0013
669;-0.0006
670;-0.001
671;-0.0002
672;0.0003
673;-0.0015
674;-0.0005
675;-0.0013
676;-0.0011
677;-0.0013
678;0.0002
679;-0.0017
680;-0.0017
681;-0.0006
682;-0.001
683;-0.0001
684;-0.0015
685;-0.0019
686;-0.0019
687;-0.0017
688;-0.0017
689;-0.0002
690;-0.0012
691;-0.0006
692;-0.0013
693;-0.0006
694;-0.0019
695;-0.0015
696;-0.0019
697;-0.0012
698;-0.0012
699;-0.0016
700;-0.0002
701;-0.0021
702;-0.0009
703;-0.0013
704;-0.0011
705;-0.002
706;-0.001
707;-0.0006
708;-0.0014
709;-0.0012
710;-0.0013
711;-0.0007
712;-0.0019
713;-0.0013
714;-0.0022
715;-0.0021
716;-0.0018
717;-0.0015
718;-0.002
719;-0.0021
720;-0.002
721;-0.0024
722;-0.0019
723;0.0007
724;-0.0021
725;-0.0018
726;-0.0019
727;-0.0007
728;-0.0017
729;-0.0017
730;-0.0011
731;-0.0011
732;-0.002
733;-0.0012
734;-0.0017
735;-0.0008
736;-0.0023
737;-0.0021
738;-0.0012
739;-0.0009
740;-0.0014
741;-0.0017
742;-0.002
743;-0.0025
744;-0.0018
745;-0.0009
746;-0.0019
747;-0.0026
748;-0.0022
749;-0.002
750;-0.0015
751;-0.0011
752;-0.0017
753;-0.0006
754;-0.0017
755;-0.0022
756;-0.0009
757;-0.0019
758;-0.001
759;-0.0025
760;-0.0019
761;-0.0012
762;-0.0017
763;-0.0018
764;-0.0015
765;-0.0018
766;-0.0012
767;-0.0011
768;-0.0015
769;-0.0013
770;-0.0022
771;-0.0013
772;-0.0017
773;-0.0019
774;-0.0021
775;-0.0011
776;-0.0018
777;-0.0023
778;-0.0016
779;-0.0023
780;-0.0013
781;-0.0018
782;-0.0018
783;-0.0017
784;-0.0011
785;-0.0021
786;-0.0012
787;-0.0014
788;-0.0027
789;-0.0022
790;-0.0016
791;-0.0018
792;-0.001
793;0.0002
794;-0.0014
795;-0.0012
796;-0.0017
797;-0.0013
798;-0.0017
799;-0.0017
800;-0.0001
