Azo-dye 1-10.csv;;Kemi1\Kemi01;15-09-2017 13:24:49;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
408;0.0085
409;0.0083
410;0.0083
411;0.0083
412;0.0085
413;0.0086
414;0.0083
415;0.0087
416;0.0088
417;0.0089
418;0.0088
419;0.0088
420;0.009
421;0.009
422;0.0088
423;0.009
424;0.0089
425;0.0088
426;0.0086
427;0.0087
428;0.0085
429;0.0082
430;0.0084
431;0.0081
432;0.0082
433;0.008
434;0.0081
435;0.0078
436;0.0078
437;0.0076
438;0.0076
439;0.0074
440;0.0074
441;0.0072
442;0.0072
443;0.0071
444;0.007
445;0.0068
446;0.0066
447;0.0067
448;0.0065
449;0.0065
450;0.0065
451;0.0063
452;0.006
453;0.0057
454;0.0056
455;0.0057
456;0.006
457;0.0058
458;0.0052
459;0.0056
460;0.0055
461;0.0054
462;0.0052
463;0.0051
464;0.005
465;0.0051
466;0.0046
467;0.0048
468;0.0047
469;0.0047
470;0.0045
471;0.0042
472;0.0043
473;0.0043
474;0.0045
475;0.004
476;0.0041
477;0.0046
478;0.0042
479;0.0045
480;0.0044
481;0.0044
482;0.0047
483;0.0043
484;0.0043
485;0.004
486;0.005
487;0.0044
488;0.0047
489;0.0049
490;0.0047
491;0.0049
492;0.0049
493;0.0048
494;0.0048
495;0.0046
496;0.005
497;0.0048
498;0.005
499;0.0048
500;0.0043
501;0.0046
502;0.0049
503;0.0049
504;0.0044
505;0.0047
506;0.0043
507;0.0049
508;0.0046
509;0.0041
510;0.0043
511;0.0037
512;0.0047
513;0.0037
514;0.0038
515;0.0044
516;0.004
517;0.0042
518;0.0041
519;0.0039
520;0.0041
521;0.004
522;0.0038
523;0.0034
524;0.0034
525;0.0033
526;0.0031
527;0.0033
528;0.0034
529;0.0032
530;0.0033
531;0.0028
532;0.0028
533;0.0029
534;0.0027
535;0.0025
536;0.0018
537;0.0019
538;0.0021
539;0.0015
540;0.0016
541;0.0016
542;0.0016
543;0.0017
544;0.001
545;0.0009
546;0.0011
547;0.001
548;0.0014
549;0.0007
550;0.0005
551;0.0014
552;0.0004
553;0.0001
554;0
555;0.0003
556;0.0002
557;-0.0003
558;0
559;-0.0003
560;-0.0008
561;-0.0005
562;-0.001
563;-0.0009
564;-0.0012
565;0.0001
566;-0.0007
567;-0.0005
568;-0.0004
569;-0.0013
570;-0.0013
571;-0.0015
572;-0.0012
573;-0.002
574;-0.0016
575;-0.0015
576;-0.002
577;-0.0009
578;-0.0019
579;-0.0019
580;-0.0018
581;-0.0021
582;-0.0024
583;-0.0019
584;-0.0023
585;-0.0021
586;-0.0029
587;-0.0025
588;-0.003
589;-0.002
590;-0.0022
591;-0.0025
592;-0.0019
593;-0.0022
594;-0.0029
595;-0.0025
596;-0.0019
597;-0.002
598;-0.0017
599;-0.0026
600;-0.0028
601;-0.0027
602;-0.0024
603;-0.0027
604;-0.0023
605;-0.0024
606;-0.0019
607;-0.0031
608;-0.0019
609;-0.0017
610;-0.0022
611;-0.0016
612;-0.0027
613;-0.0028
614;-0.0026
615;-0.0031
616;-0.0019
617;-0.0031
618;-0.0017
619;-0.0028
620;-0.0025
621;-0.0027
622;-0.0027
623;-0.0026
624;-0.0029
625;-0.0034
626;-0.0026
627;-0.0022
628;-0.0036
629;-0.0032
630;-0.003
631;-0.0032
632;-0.0032
633;-0.0034
634;-0.0035
635;-0.0031
636;-0.0031
637;-0.0032
638;-0.0033
639;-0.0033
640;-0.0036
641;-0.0033
642;-0.0041
643;-0.0035
644;-0.0037
645;-0.0035
646;-0.0033
647;-0.0035
648;-0.0032
649;-0.0032
650;-0.0032
651;-0.0032
652;-0.0032
653;-0.0032
654;-0.0029
655;-0.0035
656;-0.0033
657;-0.0036
658;-0.003
659;-0.0029
660;-0.0023
661;-0.003
662;-0.0033
663;-0.0036
664;-0.0037
665;-0.0033
666;-0.0032
667;-0.0028
668;-0.0029
669;-0.002
670;-0.0029
671;-0.0027
672;-0.0016
673;-0.0024
674;-0.0015
675;-0.0027
676;-0.0028
677;-0.0028
678;-0.0018
679;-0.0024
680;-0.0023
681;-0.0022
682;-0.0022
683;-0.001
684;-0.0022
685;-0.0024
686;-0.0024
687;-0.0019
688;-0.0021
689;-0.0023
690;-0.0023
691;-0.0022
692;-0.0026
693;-0.0025
694;-0.0023
695;-0.0024
696;-0.0023
697;-0.001
698;-0.002
699;-0.0022
700;-0.0018
701;-0.0025
702;-0.0021
703;-0.0026
704;-0.0021
705;-0.0025
706;-0.0024
707;-0.0026
708;-0.0029
709;-0.0025
710;-0.0024
711;-0.0024
712;-0.0023
713;-0.0021
714;-0.0029
715;-0.0027
716;-0.002
717;-0.0027
718;-0.0031
719;-0.0018
720;-0.0026
721;-0.0022
722;-0.0025
723;-0.0027
724;-0.0018
725;-0.0017
726;-0.0019
727;-0.0024
728;-0.0028
729;-0.0025
730;-0.0021
731;-0.0025
732;-0.0025
733;-0.0025
734;-0.0012
735;-0.0024
736;-0.0027
737;-0.0025
738;-0.0027
739;-0.0025
740;-0.0021
741;-0.0026
742;-0.0028
743;-0.0024
744;-0.0037
745;-0.0023
746;-0.0024
747;-0.0031
748;-0.0013
749;-0.0031
750;-0.0028
751;-0.002
752;-0.0018
753;-0.0021
754;-0.0015
755;-0.0022
756;-0.0019
757;-0.0014
758;-0.0019
759;-0.0025
760;-0.0022
761;-0.0009
762;-0.0021
763;-0.0016
764;-0.0017
765;-0.0023
766;-0.0019
767;-0.0028
768;-0.0015
769;-0.0016
770;-0.0023
771;-0.0016
772;-0.002
773;-0.0017
774;-0.0013
775;-0.0023
776;-0.0017
777;-0.0026
778;-0.0017
779;-0.0021
780;-0.0018
781;-0.0021
782;-0.0021
783;-0.0014
784;-0.0017
785;-0.0018
786;-0.0016
787;-0.0018
788;-0.0027
789;-0.0024
790;-0.0014
791;-0.0019
792;-0.0016
793;-0.0018
794;-0.0022
795;-0.0013
796;-0.0022
797;-0.0022
798;-0.0017
799;-0.0017
800;-0.0007
