171020_60min.csv;;Kemi1\Kemi01;20-10-2017 13:58:41;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
744;0.0051
745;0.0051
746;0.0049
747;0.0046
748;0.0044
749;0.0039
750;0.0043
751;0.0046
752;0.005
753;0.0055
754;0.0046
755;0.0053
756;0.0049
757;0.0044
758;0.005
759;0.0043
760;0.0046
761;0.0049
762;0.0041
763;0.0048
764;0.0037
765;0.0038
766;0.0034
767;0.0045
768;0.004
769;0.0043
770;0.0037
771;0.004
772;0.0044
773;0.0039
774;0.0033
775;0.003
776;0.004
777;0.0043
778;0.0034
779;0.0038
780;0.0036
781;0.0043
782;0.0039
783;0.0024
784;0.0032
785;0.003
786;0.0037
787;0.0036
788;0.0033
789;0.0033
790;0.0039
791;0.0038
792;0.0029
793;0.0035
794;0.0029
795;0.0034
796;0.0029
797;0.0033
798;0.0031
799;0.003
800;0.0031
