171020_40min.csv;;Kemi1\Kemi01;20-10-2017 13:38:17;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
482;0.1257
483;0.1247
484;0.1244
485;0.124
486;0.1234
487;0.123
488;0.1224
489;0.1216
490;0.1208
491;0.12
492;0.1195
493;0.1185
494;0.1175
495;0.1164
496;0.1151
497;0.1135
498;0.1122
499;0.1106
500;0.1088
501;0.1076
502;0.1057
503;0.104
504;0.1026
505;0.1009
506;0.0995
507;0.0978
508;0.096
509;0.0948
510;0.0932
511;0.0913
512;0.0904
513;0.089
514;0.0876
515;0.0864
516;0.0848
517;0.0835
518;0.0825
519;0.0813
520;0.08
521;0.079
522;0.0777
523;0.0768
524;0.0757
525;0.0742
526;0.0733
527;0.0725
528;0.071
529;0.0704
530;0.0695
531;0.0686
532;0.0673
533;0.0663
534;0.0655
535;0.0645
536;0.0635
537;0.0625
538;0.0619
539;0.0607
540;0.0593
541;0.0586
542;0.0579
543;0.057
544;0.056
545;0.0556
546;0.0544
547;0.0536
548;0.0527
549;0.052
550;0.0512
551;0.0504
552;0.0496
553;0.0488
554;0.0477
555;0.0472
556;0.0464
557;0.046
558;0.0443
559;0.0439
560;0.0433
561;0.0424
562;0.0418
563;0.041
564;0.0402
565;0.04
566;0.0391
567;0.0379
568;0.0378
569;0.0372
570;0.036
571;0.0361
572;0.0344
573;0.0345
574;0.034
575;0.0333
576;0.0327
577;0.0323
578;0.0317
579;0.0315
580;0.0306
581;0.0297
582;0.0293
583;0.0291
584;0.0281
585;0.028
586;0.0279
587;0.0274
588;0.0262
589;0.0263
590;0.0257
591;0.0256
592;0.0251
593;0.0247
594;0.0242
595;0.0239
596;0.0226
597;0.0227
598;0.0224
599;0.0222
600;0.0218
601;0.0209
602;0.0212
603;0.0211
604;0.0202
605;0.0204
606;0.0196
607;0.0193
608;0.0189
609;0.0191
610;0.0188
611;0.0186
612;0.0181
613;0.0179
614;0.0168
615;0.017
616;0.0162
617;0.0167
618;0.0172
619;0.0159
620;0.0162
621;0.0157
622;0.0149
623;0.0148
624;0.0143
625;0.014
626;0.0143
627;0.0146
628;0.0138
629;0.0135
630;0.0141
631;0.0131
632;0.0124
633;0.0128
634;0.0134
635;0.0126
636;0.0124
637;0.012
638;0.0119
639;0.0108
640;0.012
641;0.0107
642;0.011
643;0.0108
644;0.0113
645;0.0102
646;0.0103
647;0.0102
648;0.0101
649;0.0097
650;0.0098
651;0.0102
652;0.0101
653;0.0096
654;0.0094
655;0.0094
656;0.009
657;0.0096
658;0.0095
659;0.0103
660;0.0099
661;0.009
662;0.009
663;0.0076
664;0.0083
665;0.0086
666;0.0087
667;0.0088
668;0.009
669;0.0085
670;0.0083
671;0.0086
672;0.0077
673;0.0086
674;0.0085
675;0.0087
676;0.008
677;0.0078
678;0.0081
679;0.0072
680;0.0072
681;0.0073
682;0.008
683;0.0082
684;0.0079
685;0.0083
686;0.0082
687;0.008
688;0.0077
689;0.008
690;0.0079
691;0.0074
692;0.0081
693;0.0068
694;0.0079
695;0.0075
696;0.0072
697;0.0078
698;0.0075
699;0.0068
700;0.0072
701;0.0067
702;0.0072
703;0.0072
704;0.0055
705;0.0066
706;0.0065
707;0.006
708;0.0068
709;0.0061
710;0.0062
711;0.0063
712;0.0061
713;0.0055
714;0.0057
715;0.0059
716;0.0051
717;0.0067
718;0.0061
719;0.0053
720;0.0053
721;0.0055
722;0.0067
723;0.005
724;0.0068
725;0.0068
726;0.0064
727;0.0061
728;0.005
729;0.0054
730;0.0052
731;0.0056
732;0.0052
733;0.0051
734;0.0054
735;0.0052
736;0.0058
737;0.0068
738;0.0046
739;0.0049
740;0.0062
741;0.0054
742;0.0052
743;0.0057
744;0.0043
745;0.0042
746;0.0045
747;0.004
748;0.0047
749;0.0041
750;0.0043
751;0.0053
752;0.0046
753;0.0042
754;0.0039
755;0.0045
756;0.0043
757;0.0044
758;0.0044
759;0.0046
760;0.0039
761;0.0049
762;0.0046
763;0.0044
764;0.0039
765;0.0038
766;0.0035
767;0.0038
768;0.0034
769;0.0026
770;0.0031
771;0.0033
772;0.0037
773;0.0031
774;0.0036
775;0.0026
776;0.003
777;0.0036
778;0.0032
779;0.0032
780;0.0032
781;0.0024
782;0.0022
783;0.0021
784;0.0036
785;0.0029
786;0.0018
787;0.0028
788;0.003
789;0.004
790;0.0031
791;0.0031
792;0.0027
793;0.0025
794;0.0033
795;0.0034
796;0.0031
797;0.003
798;0.002
799;0.0033
800;0.0023
