20171130_40min.csv;;Kemi1\Kemi01;30-11-2017 15:53:39;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
354;3.2508
355;3.2687
356;3.228
357;3.202
358;3.1349
359;3.0266
360;2.9118
361;2.7713
362;2.6279
363;2.4586
364;2.2552
365;2.0767
366;1.9159
367;1.7601
368;1.6164
369;1.4789
370;1.35
371;1.2406
372;1.1465
373;1.0555
374;0.9771
375;0.9135
376;0.8556
377;0.8093
378;0.775
379;0.7424
380;0.7114
381;0.6871
382;0.6681
383;0.6533
384;0.6416
385;0.6332
386;0.6273
387;0.6234
388;0.6221
389;0.6219
390;0.6231
391;0.6255
392;0.6289
393;0.6335
394;0.6389
395;0.6441
396;0.6508
397;0.6581
398;0.6648
399;0.6723
400;0.6799
401;0.6875
402;0.6953
403;0.7033
404;0.7108
405;0.7184
406;0.7259
407;0.7333
408;0.7414
409;0.7493
410;0.7563
411;0.7629
412;0.7694
413;0.7759
414;0.7821
415;0.788
416;0.7939
417;0.7989
418;0.8039
419;0.8084
420;0.8126
421;0.8162
422;0.8195
423;0.8226
424;0.825
425;0.8271
426;0.8288
427;0.8302
428;0.8312
429;0.8318
430;0.8322
431;0.8323
432;0.8322
433;0.8316
434;0.8308
435;0.8297
436;0.8285
437;0.8269
438;0.8251
439;0.8227
440;0.8206
441;0.8182
442;0.8157
443;0.8131
444;0.8101
445;0.8069
446;0.8036
447;0.8006
448;0.7975
449;0.7943
450;0.7912
451;0.7876
452;0.7845
453;0.7813
454;0.778
455;0.7748
456;0.7718
457;0.7687
458;0.766
459;0.7632
460;0.761
461;0.7591
462;0.757
463;0.7553
464;0.7541
465;0.7527
466;0.7516
467;0.7507
468;0.7506
469;0.7505
470;0.751
471;0.7509
472;0.7515
473;0.7522
474;0.7534
475;0.7543
476;0.756
477;0.7576
478;0.759
479;0.7608
480;0.7629
481;0.7647
482;0.7665
483;0.7684
484;0.7698
485;0.7716
486;0.7737
487;0.7758
488;0.7771
489;0.7791
490;0.7807
491;0.7821
492;0.7834
493;0.7842
494;0.7848
495;0.7852
496;0.7855
497;0.7861
498;0.7859
499;0.7853
500;0.7846
501;0.7841
502;0.7827
503;0.7812
504;0.7797
505;0.7775
506;0.7749
507;0.7731
508;0.7701
509;0.7665
510;0.7633
511;0.759
512;0.7549
513;0.7509
514;0.7456
515;0.7409
516;0.7357
517;0.7298
518;0.7243
519;0.7181
520;0.7119
521;0.7057
522;0.6979
523;0.6905
524;0.6838
525;0.6757
526;0.6676
527;0.6601
528;0.6513
529;0.643
530;0.636
531;0.6266
532;0.6167
533;0.6064
534;0.5978
535;0.5886
536;0.5779
537;0.5681
538;0.5583
539;0.5486
540;0.5376
541;0.5264
542;0.5173
543;0.5072
544;0.4966
545;0.4853
546;0.4747
547;0.4636
548;0.4532
549;0.4426
550;0.4317
551;0.4205
552;0.4104
553;0.3995
554;0.3893
555;0.3801
556;0.369
557;0.3576
558;0.3476
559;0.3376
560;0.3279
561;0.318
562;0.3086
563;0.2989
564;0.2893
565;0.2798
566;0.2705
567;0.2615
568;0.2531
569;0.2441
570;0.2358
571;0.2268
572;0.2196
573;0.2123
574;0.2048
575;0.197
576;0.1903
577;0.1841
578;0.1768
579;0.1708
580;0.1653
581;0.1583
582;0.1523
583;0.147
584;0.1421
585;0.1357
586;0.1312
587;0.1265
588;0.1223
589;0.1165
590;0.1132
591;0.108
592;0.104
593;0.1004
594;0.0967
595;0.0929
596;0.0892
597;0.0864
598;0.0833
599;0.0805
600;0.0779
601;0.0747
602;0.0723
603;0.0694
604;0.0672
605;0.0654
606;0.0636
607;0.0617
608;0.059
609;0.0565
610;0.055
611;0.0538
612;0.052
613;0.0495
614;0.0485
615;0.0466
616;0.0455
617;0.0448
618;0.0434
619;0.0411
620;0.04
621;0.0394
622;0.0379
623;0.0377
624;0.0364
625;0.035
626;0.0347
627;0.0343
628;0.033
629;0.0327
630;0.0319
631;0.0303
632;0.0308
633;0.0297
634;0.0283
635;0.0273
636;0.0273
637;0.027
638;0.0264
639;0.0253
640;0.0261
641;0.025
642;0.0246
643;0.0248
644;0.0238
645;0.0231
646;0.0227
647;0.0225
648;0.0218
649;0.0217
650;0.0207
651;0.021
652;0.0211
653;0.0205
654;0.0196
655;0.02
656;0.0196
657;0.0193
658;0.019
659;0.0188
660;0.0183
661;0.019
662;0.0178
663;0.0169
664;0.0171
665;0.017
666;0.0174
667;0.0169
668;0.0178
669;0.0167
670;0.0168
671;0.0171
672;0.0165
673;0.0161
674;0.0154
675;0.0151
676;0.0158
677;0.0158
678;0.015
679;0.0145
680;0.0144
681;0.0148
682;0.0143
683;0.0153
684;0.0155
685;0.0154
686;0.0144
687;0.0144
688;0.0151
689;0.0135
690;0.0145
691;0.0142
692;0.0145
693;0.0141
694;0.0134
695;0.0137
696;0.0132
697;0.0137
698;0.013
699;0.0133
700;0.0133
701;0.0132
702;0.0133
703;0.0136
704;0.0116
705;0.0121
706;0.0126
707;0.012
708;0.0119
709;0.0115
710;0.0118
711;0.0121
712;0.011
713;0.0106
714;0.0116
715;0.0116
716;0.0114
717;0.0108
718;0.0117
719;0.0117
720;0.011
721;0.0113
722;0.0107
723;0.0117
724;0.0117
725;0.0105
726;0.0103
727;0.0105
728;0.0105
729;0.0108
730;0.01
731;0.0101
732;0.01
733;0.0109
734;0.01
735;0.0105
736;0.0099
737;0.0098
738;0.011
739;0.0091
740;0.0099
741;0.0101
742;0.0094
743;0.0093
744;0.0097
745;0.0103
746;0.0089
747;0.0095
748;0.0096
749;0.0088
750;0.0093
751;0.009
752;0.0092
753;0.0094
754;0.0097
755;0.0091
756;0.0092
757;0.0093
758;0.0087
759;0.0088
760;0.0089
761;0.0086
762;0.0084
763;0.009
764;0.0086
765;0.0077
766;0.0083
767;0.0084
768;0.0082
769;0.0082
770;0.0075
771;0.0084
772;0.0088
773;0.0083
774;0.0085
775;0.0075
776;0.007
777;0.0084
778;0.0087
779;0.0079
780;0.0077
781;0.0077
782;0.0079
783;0.0075
784;0.007
785;0.0078
786;0.0075
787;0.0077
788;0.0076
789;0.0073
790;0.0074
791;0.0073
792;0.0063
793;0.0068
794;0.0073
795;0.0071
796;0.0067
797;0.0065
798;0.0063
799;0.0061
800;0.0078
