20171130_80min.csv;;Kemi1\Kemi01;30-11-2017 16:02:47;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
361;2.7504
362;2.6171
363;2.4549
364;2.2624
365;2.0857
366;1.9285
367;1.7737
368;1.6319
369;1.4936
370;1.3654
371;1.2564
372;1.1631
373;1.0715
374;0.9923
375;0.927
376;0.8681
377;0.82
378;0.7843
379;0.7493
380;0.7159
381;0.6893
382;0.6673
383;0.6482
384;0.6329
385;0.6209
386;0.6109
387;0.603
388;0.5973
389;0.5929
390;0.5896
391;0.587
392;0.5858
393;0.5853
394;0.5854
395;0.5861
396;0.5878
397;0.5897
398;0.5919
399;0.5943
400;0.5971
401;0.6003
402;0.6033
403;0.6062
404;0.6098
405;0.6128
406;0.6162
407;0.6198
408;0.6234
409;0.6272
410;0.6303
411;0.6335
412;0.6366
413;0.64
414;0.6428
415;0.646
416;0.649
417;0.6515
418;0.654
419;0.6563
420;0.6582
421;0.6599
422;0.6614
423;0.6627
424;0.664
425;0.6646
426;0.665
427;0.6654
428;0.6662
429;0.6662
430;0.6658
431;0.6651
432;0.6649
433;0.6643
434;0.6633
435;0.6622
436;0.6611
437;0.6598
438;0.6581
439;0.6567
440;0.6551
441;0.653
442;0.6512
443;0.6493
444;0.647
445;0.6449
446;0.6427
447;0.6406
448;0.6386
449;0.6365
450;0.634
451;0.6317
452;0.6296
453;0.6276
454;0.6252
455;0.6231
456;0.621
457;0.6192
458;0.6175
459;0.6156
460;0.614
461;0.613
462;0.6114
463;0.6103
464;0.6094
465;0.6086
466;0.608
467;0.6076
468;0.6075
469;0.6069
470;0.607
471;0.6075
472;0.6077
473;0.6082
474;0.6087
475;0.6092
476;0.6104
477;0.611
478;0.6121
479;0.6129
480;0.6144
481;0.6148
482;0.6161
483;0.6172
484;0.6176
485;0.6184
486;0.6198
487;0.6208
488;0.6213
489;0.6217
490;0.6227
491;0.6232
492;0.6234
493;0.6234
494;0.6238
495;0.624
496;0.6238
497;0.6227
498;0.6221
499;0.6212
500;0.6198
501;0.6181
502;0.6171
503;0.6154
504;0.6134
505;0.6111
506;0.6092
507;0.6062
508;0.6027
509;0.5999
510;0.597
511;0.5924
512;0.5886
513;0.5853
514;0.5805
515;0.5764
516;0.572
517;0.5668
518;0.5621
519;0.5568
520;0.5514
521;0.5459
522;0.5401
523;0.5339
524;0.5278
525;0.5216
526;0.5152
527;0.5083
528;0.501
529;0.4946
530;0.4888
531;0.4813
532;0.4739
533;0.4659
534;0.4589
535;0.4517
536;0.4436
537;0.4356
538;0.4286
539;0.42
540;0.412
541;0.4033
542;0.3955
543;0.388
544;0.38
545;0.3716
546;0.3629
547;0.3538
548;0.3468
549;0.3382
550;0.3305
551;0.3216
552;0.3132
553;0.3051
554;0.2979
555;0.2901
556;0.2817
557;0.2739
558;0.267
559;0.2586
560;0.2511
561;0.2441
562;0.2364
563;0.2294
564;0.222
565;0.2149
566;0.2083
567;0.2016
568;0.1951
569;0.1898
570;0.1829
571;0.1765
572;0.1712
573;0.1664
574;0.1611
575;0.1554
576;0.15
577;0.1458
578;0.1407
579;0.1359
580;0.1309
581;0.1276
582;0.123
583;0.1189
584;0.1154
585;0.1115
586;0.1079
587;0.1028
588;0.1004
589;0.0966
590;0.0942
591;0.0904
592;0.0868
593;0.0845
594;0.0823
595;0.0795
596;0.0774
597;0.0749
598;0.0725
599;0.0709
600;0.0685
601;0.0666
602;0.0643
603;0.0623
604;0.0601
605;0.0599
606;0.0579
607;0.0566
608;0.0548
609;0.0525
610;0.051
611;0.0502
612;0.049
613;0.0472
614;0.0459
615;0.0459
616;0.0435
617;0.0427
618;0.0418
619;0.0411
620;0.0395
621;0.039
622;0.0379
623;0.0369
624;0.0377
625;0.0368
626;0.0359
627;0.0355
628;0.0343
629;0.0332
630;0.0322
631;0.0326
632;0.0321
633;0.0305
634;0.0309
635;0.0301
636;0.0296
637;0.0284
638;0.0284
639;0.0276
640;0.0277
641;0.0266
642;0.0264
643;0.0259
644;0.025
645;0.026
646;0.0247
647;0.0248
648;0.0244
649;0.024
650;0.0242
651;0.0234
652;0.0233
653;0.0232
654;0.0222
655;0.0222
656;0.0219
657;0.0222
658;0.0219
659;0.0221
660;0.0217
661;0.021
662;0.0208
663;0.0206
664;0.0216
665;0.0202
666;0.0193
667;0.02
668;0.0205
669;0.0199
670;0.0205
671;0.0199
672;0.0193
673;0.02
674;0.0195
675;0.0199
676;0.0202
677;0.0191
678;0.0191
679;0.0196
680;0.0185
681;0.0185
682;0.018
683;0.0184
684;0.0193
685;0.0198
686;0.0189
687;0.0187
688;0.0178
689;0.0184
690;0.018
691;0.0182
692;0.0184
693;0.0172
694;0.0184
695;0.0166
696;0.0165
697;0.0163
698;0.018
699;0.0178
700;0.0166
701;0.0175
702;0.0166
703;0.0174
704;0.0156
705;0.016
706;0.0154
707;0.0153
708;0.0155
709;0.0151
710;0.0154
711;0.0154
712;0.0152
713;0.0153
714;0.0142
715;0.0146
716;0.0149
717;0.0144
718;0.0141
719;0.0149
720;0.0143
721;0.0149
722;0.0139
723;0.0141
724;0.0147
725;0.0136
726;0.0138
727;0.0132
728;0.0131
729;0.0104
730;0.0113
731;0.0129
732;0.0134
733;0.013
734;0.013
735;0.0129
736;0.0125
737;0.0138
738;0.0154
739;0.0141
740;0.0141
741;0.013
742;0.0124
743;0.0124
744;0.0124
745;0.0119
746;0.0122
747;0.0121
748;0.0125
749;0.0131
750;0.0128
751;0.0123
752;0.0119
753;0.0122
754;0.0119
755;0.0117
756;0.0121
757;0.0126
758;0.0121
759;0.0119
760;0.0112
761;0.0117
762;0.0116
763;0.0117
764;0.0114
765;0.0118
766;0.0116
767;0.0113
768;0.0105
769;0.0118
770;0.0115
771;0.0108
772;0.0113
773;0.0116
774;0.0105
775;0.0109
776;0.0106
777;0.0113
778;0.0103
779;0.0102
780;0.0107
781;0.0098
782;0.0101
783;0.0109
784;0.0099
785;0.0115
786;0.0101
787;0.0101
788;0.0108
789;0.0105
790;0.0105
791;0.0101
792;0.0099
793;0.01
794;0.0091
795;0.0091
796;0.0095
797;0.0104
798;0.0102
799;0.0099
800;0.0107
