20171130_60min.csv;;Kemi1\Kemi01;30-11-2017 15:58:20;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
687;0.0146
688;0.0143
689;0.014
690;0.0142
691;0.0134
692;0.0137
693;0.0129
694;0.014
695;0.0131
696;0.0135
697;0.0127
698;0.0135
699;0.0124
700;0.0126
701;0.013
702;0.0127
703;0.0123
704;0.0126
705;0.0117
706;0.012
707;0.0115
708;0.0121
709;0.0111
710;0.0117
711;0.0109
712;0.0107
713;0.0113
714;0.0123
715;0.0105
716;0.0121
717;0.0109
718;0.0101
719;0.0106
720;0.0103
721;0.011
722;0.0104
723;0.0099
724;0.0096
725;0.0098
726;0.0103
727;0.011
728;0.0097
729;0.011
730;0.0093
731;0.0094
732;0.0116
733;0.0094
734;0.0101
735;0.0101
736;0.0098
737;0.0112
738;0.0097
739;0.0089
740;0.0093
741;0.0089
742;0.0095
743;0.01
744;0.0093
745;0.0086
746;0.0081
747;0.0084
748;0.0084
749;0.0087
750;0.0083
751;0.0094
752;0.0095
753;0.0089
754;0.0087
755;0.0089
756;0.009
757;0.0076
758;0.0085
759;0.0082
760;0.0076
761;0.0079
762;0.0073
763;0.0085
764;0.0086
765;0.008
766;0.0086
767;0.0083
768;0.0079
769;0.0081
770;0.0074
771;0.0082
772;0.008
773;0.0085
774;0.0082
775;0.0077
776;0.0081
777;0.0084
778;0.0076
779;0.0072
780;0.008
781;0.0081
782;0.0085
783;0.007
784;0.0068
785;0.0074
786;0.0078
787;0.0074
788;0.007
789;0.0077
790;0.0077
791;0.0064
792;0.0064
793;0.0073
794;0.0068
795;0.0076
796;0.007
797;0.0066
798;0.0071
799;0.0065
800;0.0077
