C:\Users\emilbp\PhD\Projects\graphene-production\data\derived_data\xps\20170920_Gr-NH2_for_Radisurf\GrNH2.vms
Survey/2
	Characteristic Energy eV	1486.69	Acquisition Time s	0.2
KE_Survey/2	BE_Survey/2	CPS_Survey/2	Background_Survey/2
1070.71	415.984	42075	42075
1071.21	415.484	42830	42830
1071.71	414.984	43220	43220
1072.21	414.484	43455	43455
1072.71	413.984	42855	42855
1073.21	413.484	42645	42645
1073.71	412.984	42475	42475
1074.21	412.484	42840	42840
1074.71	411.984	42590	42590
1075.21	411.484	42840	42840
1075.71	410.984	42915	42915
1076.21	410.484	42920	42920
1076.71	409.984	42910	42910
1077.21	409.484	43330	43330
1077.71	408.984	43410	43410
1078.21	408.484	42495	42495
1078.71	407.984	43215	43215
1079.21	407.484	43640	43640
1079.71	406.984	44240	44240
1080.21	406.484	44210	44210
1080.71	405.984	43360	43360
1081.21	405.484	43755	43755
1081.71	404.984	43725	43725
1082.21	404.484	44195	44195
1082.71	403.984	44755	44755
1083.21	403.484	44050	44050
1083.71	402.984	44870	44033.5
1084.21	402.484	44975	44014.6
1084.71	401.984	46655	43961.5
1085.21	401.484	46525	43909.9
1085.71	400.984	46820	43851.4
1086.21	400.484	47585	43776.4
1086.71	399.984	47140	43708.7
1087.21	399.484	46975	43643
1087.71	398.984	46520	43585.2
1088.21	398.484	45850	43539.7
1088.71	397.984	44020	43530
1089.21	397.484	43530	43530
1089.71	396.984	43830	43830
1090.21	396.484	43055	43055
1090.71	395.984	43030	43030
1091.21	395.484	42815	42815
1091.71	394.984	43820	43820
1092.21	394.484	43755	43755
1092.71	393.984	43745	43745
1093.21	393.484	43945	43945
1093.71	392.984	43590	43590
1094.21	392.484	43725	43725
1094.71	391.984	43620	43620
1095.21	391.484	43930	43930
1095.71	390.984	43520	43520
1096.21	390.484	43810	43810
1096.71	389.984	43805	43805
1097.21	389.484	44125	44125
1097.71	388.984	44195	44195
1098.21	388.484	44080	44080
1098.71	387.984	44175	44175
1099.21	387.484	43915	43915
1099.71	386.984	43420	43420
1100.21	386.484	44055	44055
1100.71	385.984	43910	43910
1101.21	385.484	44475	44475
1101.71	384.984	44345	44345
1102.21	384.484	44640	44640
1102.71	383.984	43585	43585
1103.21	383.484	44265	44265
1103.71	382.984	44675	44675
1104.21	382.484	44370	44370
1104.71	381.984	44140	44140
1105.21	381.484	44215	44215
1105.71	380.984	44150	44150
1106.21	380.484	43900	43900
1106.71	379.984	44360	44360
1107.21	379.484	44245	44245
1107.71	378.984	44255	44255
1108.21	378.484	43800	43800
1108.71	377.984	43980	43980
1109.21	377.484	44510	44510
1109.71	376.984	44430	44430
1110.21	376.484	45110	45110
1110.71	375.984	44940	44940
1111.21	375.484	45425	45425
1111.71	374.984	44550	44550
1112.21	374.484	44665	44665
1112.71	373.984	45580	45580
1113.21	373.484	45245	45245
1113.71	372.984	45050	45050
1114.21	372.484	45140	45140
1114.71	371.984	45810	45810
1115.21	371.484	45120	45120
1115.71	370.984	44965	44965
1116.21	370.484	44100	44100
1116.71	369.984	44645	44645
1117.21	369.484	45590	45590
1117.71	368.984	45445	45445
1118.21	368.484	45350	45350
1118.71	367.984	45480	45480
1119.21	367.484	45190	45190
1119.71	366.984	45715	45715
1120.21	366.484	45525	45525
1120.71	365.984	45560	45560
1121.21	365.484	45340	45340
1121.71	364.984	45495	45495
1122.21	364.484	45425	45425
1122.71	363.984	45660	45660
1123.21	363.484	45125	45125
1123.71	362.984	45180	45180
1124.21	362.484	45940	45940
1124.71	361.984	45805	45805
1125.21	361.484	45625	45625
1125.71	360.984	46035	46035
1126.21	360.484	45570	45570
1126.71	359.984	45585	45585
1127.21	359.484	45985	45985
1127.71	358.984	45550	45550
1128.21	358.484	46725	46725
1128.71	357.984	45795	45795
1129.21	357.484	45965	45965
1129.71	356.984	46250	46250
1130.21	356.484	46780	46780
1130.71	355.984	46245	46245
1131.21	355.484	46065	46065
1131.71	354.984	47060	47060
1132.21	354.484	47525	47525
1132.71	353.984	46475	46475
1133.21	353.484	46545	46545
1133.71	352.984	46795	46795
1134.21	352.484	47855	47855
1134.71	351.984	47830	47830
1135.21	351.484	47950	47950
1135.71	350.984	47620	47620
1136.21	350.484	47600	47600
1136.71	349.984	47910	47910
1137.21	349.484	47515	47515
1137.71	348.984	47945	47945
1138.21	348.484	48670	48670
1138.71	347.984	48280	48280
1139.21	347.484	49200	49200
1139.71	346.984	48765	48765
1140.21	346.484	47650	47650
1140.71	345.984	47645	47645
1141.21	345.484	47775	47775
1141.71	344.984	47700	47700
1142.21	344.484	46835	46835
1142.71	343.984	47760	47760
1143.21	343.484	47130	47130
1143.71	342.984	47115	47115
1144.21	342.484	47430	47430
1144.71	341.984	47680	47680
1145.21	341.484	47545	47545
1145.71	340.984	47275	47275
1146.21	340.484	47400	47400
1146.71	339.984	47245	47245
1147.21	339.484	47365	47365
1147.71	338.984	46385	46385
1148.21	338.484	47275	47275
1148.71	337.984	47835	47835
1149.21	337.484	47545	47545
1149.71	336.984	47330	47330
1150.21	336.484	46560	46560
1150.71	335.984	46695	46695
1151.21	335.484	46350	46350
1151.71	334.984	46130	46130
1152.21	334.484	46680	46680
1152.71	333.984	46655	46655
1153.21	333.484	46190	46190
1153.71	332.984	46165	46165
1154.21	332.484	46650	46650
1154.71	331.984	46135	46135
1155.21	331.484	47015	47015
1155.71	330.984	46825	46825
1156.21	330.484	46415	46415
1156.71	329.984	46505	46505
1157.21	329.484	46740	46740
1157.71	328.984	46335	46335
1158.21	328.484	46075	46075
1158.71	327.984	46155	46155
1159.21	327.484	45785	45785
1159.71	326.984	46360	46360
1160.21	326.484	46865	46865
1160.71	325.984	46910	46910
1161.21	325.484	47515	47515
1161.71	324.984	48110	48110
1162.21	324.484	47525	47525
1162.71	323.984	47405	47405
1163.21	323.484	47545	47545
1163.71	322.984	49020	49020
1164.21	322.484	48590	48590
1164.71	321.984	48700	48700
1165.21	321.484	49460	49460
1165.71	320.984	49600	49600
1166.21	320.484	49330	49330
1166.71	319.984	49565	49565
1167.21	319.484	49860	49860
1167.71	318.984	50455	50455
1168.21	318.484	50825	50825
1168.71	317.984	51210	51210
1169.21	317.484	50485	50485
1169.71	316.984	50180	50180
1170.21	316.484	49860	49860
1170.71	315.984	50655	50655
1171.21	315.484	51385	51385
1171.71	314.984	52340	52340
1172.21	314.484	52010	52010
1172.71	313.984	52365	52365
1173.21	313.484	52160	52160
1173.71	312.984	52080	52080
1174.21	312.484	51795	51795
1174.71	311.984	51950	51950
1175.21	311.484	52390	52390
1175.71	310.984	52135	52135
1176.21	310.484	51850	51850
1176.71	309.984	51575	51575
1177.21	309.484	51605	51605
1177.71	308.984	51045	51045
1178.21	308.484	51210	51210
1178.71	307.984	50810	50810
1179.21	307.484	49435	49435
1179.71	306.984	48570	48570
1180.21	306.484	47165	47165
1180.71	305.984	46035	46035
1181.21	305.484	44530	44530
1181.71	304.984	43020	43020
1182.21	304.484	41700	41700
1182.71	303.984	40320	40320
1183.21	303.484	39375	39375
1183.71	302.984	38550	38550
1184.21	302.484	36915	36915
1184.71	301.984	35310	35310
1185.21	301.484	35195	35195
1185.71	300.984	33460	33460
1186.21	300.484	32405	32405
1186.71	299.984	31720	31720
1187.21	299.484	30365	30365
1187.71	298.984	29425	29425
1188.21	298.484	29200	29200
1188.71	297.984	28560	28560
1189.21	297.484	28015	28015
1189.71	296.984	26515	26515
1190.21	296.484	26225	26225
1190.71	295.984	25865	25865
1191.21	295.484	25900	25900
1191.71	294.984	25740	25740
1192.21	294.484	26545	25730.1
1192.71	293.984	27100	25713.3
1193.21	293.484	26760	25700.5
1193.71	292.984	27000	25684.5
1194.21	292.484	27830	25658.2
1194.71	291.984	29430	25611.9
1195.21	291.484	31165	25543.8
1195.71	290.984	33985	25440.2
1196.21	290.484	37340	25294.2
1196.71	289.984	40740	25104.7
1197.21	289.484	46345	24844.1
1197.71	288.984	51170	24521.1
1198.21	288.484	57335	24118.5
1198.71	287.984	68520	23573.7
1199.21	287.484	86715	22798.9
1199.71	286.984	110105	21727.7
1200.21	286.484	131865	20376.4
1200.71	285.984	149070	18797.4
1201.21	285.484	167680	16970.6
1201.71	284.984	200705	14716.3
1202.21	284.484	224905	12137.3
1202.71	283.984	206090	9757.58
1203.21	283.484	149740	8040.05
1203.71	282.984	84045	7107.49
1204.21	282.484	35540	6758.64
1204.71	281.984	15330	6653.47
1205.21	281.484	10195	6610.01
1205.71	280.984	8410	6587.93
1206.21	280.484	7375	6578.27
1206.71	279.984	6845	6575
1207.21	279.484	6575	6575
1207.71	278.984	5695	5695
1208.21	278.484	5335	5335
1208.71	277.984	5220	5220
1209.21	277.484	5060	5060
1209.71	276.984	4945	4945
1210.21	276.484	5010	5010
1210.71	275.984	4885	4885
1211.21	275.484	4745	4745
1211.71	274.984	4735	4735
1212.21	274.484	4740	4740
1212.71	273.984	4655	4655
1213.21	273.484	4670	4670
1213.71	272.984	4960	4960
1214.21	272.484	4850	4850
1214.71	271.984	4995	4995
1215.21	271.484	4880	4880
1215.71	270.984	5085	5085
1216.21	270.484	5245	5245
1216.71	269.984	4980	4980
1217.21	269.484	4910	4910
1217.71	268.984	4905	4905
1218.21	268.484	4505	4505
1218.71	267.984	4530	4530
1219.21	267.484	4565	4565
1219.71	266.984	4565	4565
1220.21	266.484	4345	4345
1220.71	265.984	4490	4490
1221.21	265.484	4525	4525
1221.71	264.984	4650	4650
1222.21	264.484	4240	4240
1222.71	263.984	4360	4360
1223.21	263.484	4410	4410
1223.71	262.984	4190	4190
1224.21	262.484	4245	4245
1224.71	261.984	4215	4215
1225.21	261.484	4345	4345
1225.71	260.984	4375	4375
1226.21	260.484	4370	4370
1226.71	259.984	4575	4575
1227.21	259.484	4495	4495
1227.71	258.984	4415	4415
1228.21	258.484	4455	4455
1228.71	257.984	4425	4425
1229.21	257.484	4580	4580
1229.71	256.984	4305	4305
1230.21	256.484	4355	4355
1230.71	255.984	4490	4490
1231.21	255.484	4635	4635
1231.71	254.984	4310	4310
1232.21	254.484	4445	4445
1232.71	253.984	4180	4180
1233.21	253.484	4045	4045
1233.71	252.984	4400	4400
1234.21	252.484	4470	4470
1234.71	251.984	4280	4280
1235.21	251.484	4385	4385
1235.71	250.984	4180	4180
1236.21	250.484	4365	4365
1236.71	249.984	4300	4300
1237.21	249.484	4455	4455
1237.71	248.984	4600	4600
1238.21	248.484	4505	4505
1238.71	247.984	4490	4490
1239.21	247.484	4410	4410
1239.71	246.984	4290	4290
1240.21	246.484	4155	4155
1240.71	245.984	4460	4460
1241.21	245.484	4275	4275
1241.71	244.984	4265	4265
1242.21	244.484	4250	4250
1242.71	243.984	4415	4415
1243.21	243.484	4190	4190
1243.71	242.984	4335	4335
1244.21	242.484	4185	4185
1244.71	241.984	4320	4320
1245.21	241.484	4065	4065
1245.71	240.984	4235	4235
1246.21	240.484	4175	4175
1246.71	239.984	4200	4200
1247.21	239.484	4395	4395
1247.71	238.984	4490	4490
1248.21	238.484	4370	4370
1248.71	237.984	4155	4155
1249.21	237.484	4360	4360
1249.71	236.984	4540	4540
1250.21	236.484	4245	4245
1250.71	235.984	4370	4370
1251.21	235.484	4460	4460
1251.71	234.984	4545	4545
1252.21	234.484	4690	4690
1252.71	233.984	5065	5065
1253.21	233.484	5200	5200
1253.71	232.984	5120	5120
1254.21	232.484	5210	5210
1254.71	231.984	5575	5575
1255.21	231.484	5500	5500
1255.71	230.984	5430	5430
1256.21	230.484	5015	5015
1256.71	229.984	4840	4840
1257.21	229.484	4950	4950
1257.71	228.984	4760	4760
1258.21	228.484	4565	4565
1258.71	227.984	4330	4330
1259.21	227.484	4345	4345
1259.71	226.984	4435	4435
1260.21	226.484	4510	4510
1260.71	225.984	4440	4440
1261.21	225.484	4250	4250
1261.71	224.984	4475	4475
1262.21	224.484	4220	4220
1262.71	223.984	4460	4460
1263.21	223.484	4360	4360
1263.71	222.984	4255	4255
1264.21	222.484	4260	4260
1264.71	221.984	4060	4060
1265.21	221.484	4185	4185
1265.71	220.984	4270	4270
1266.21	220.484	4335	4335
1266.71	219.984	4255	4255
1267.21	219.484	3965	3965
1267.71	218.984	4000	4000
1268.21	218.484	4270	4270
1268.71	217.984	4150	4150
1269.21	217.484	4230	4230
1269.71	216.984	4310	4310
1270.21	216.484	4100	4100
1270.71	215.984	4225	4225
1271.21	215.484	4235	4235
1271.71	214.984	4265	4265
1272.21	214.484	4200	4200
1272.71	213.984	4065	4065
1273.21	213.484	4330	4330
1273.71	212.984	4110	4110
1274.21	212.484	4220	4220
1274.71	211.984	4355	4355
1275.21	211.484	4125	4125
1275.71	210.984	4140	4140
1276.21	210.484	3975	3975
1276.71	209.984	3930	3930
1277.21	209.484	4270	4270
1277.71	208.984	4185	4185
1278.21	208.484	4435	4435
1278.71	207.984	3925	3925
1279.21	207.484	4440	4440
1279.71	206.984	4030	4030
1280.21	206.484	4250	4250
1280.71	205.984	4080	4080
1281.21	205.484	4045	4045
1281.71	204.984	4385	4385
1282.21	204.484	4330	4330
1282.71	203.984	4110	4110
1283.21	203.484	4190	4109.41
1283.71	202.984	4270	4108.24
1284.21	202.484	4460	4105.66
1284.71	201.984	4520	4102.62
1285.21	201.484	4965	4096.3
1285.71	200.984	5120	4088.8
1286.21	200.484	5505	4078.42
1286.71	199.984	5420	4068.59
1287.21	199.484	5735	4056.38
1287.71	198.984	5330	4047.05
1288.21	198.484	4985	4040.18
1288.71	197.984	4525	4036.63
1289.21	197.484	4585	4032.61
1289.71	196.984	4640	4028.16
1290.21	196.484	4325	4025.98
1290.71	195.984	4160	4025
1291.21	195.484	4025	4025
1291.71	194.984	4025	4025
1292.21	194.484	3910	3910
1292.71	193.984	4140	4140
1293.21	193.484	4100	4100
1293.71	192.984	4200	4200
1294.21	192.484	4260	4260
1294.71	191.984	3950	3950
1295.21	191.484	4170	4170
1295.71	190.984	4080	4080
1296.21	190.484	4240	4240
1296.71	189.984	3980	3980
1297.21	189.484	4200	4200
1297.71	188.984	4165	4165
1298.21	188.484	4125	4125
1298.71	187.984	4065	4065
1299.21	187.484	4120	4120
1299.71	186.984	3980	3980
1300.21	186.484	4260	4260
1300.71	185.984	4255	4255
1301.21	185.484	4130	4130
1301.71	184.984	4265	4265
1302.21	184.484	4125	4125
1302.71	183.984	3895	3895
1303.21	183.484	4090	4090
1303.71	182.984	3900	3900
1304.21	182.484	4115	4115
1304.71	181.984	3955	3955
1305.21	181.484	4065	4065
1305.71	180.984	3970	3970
1306.21	180.484	3900	3900
1306.71	179.984	4000	4000
1307.21	179.484	3965	3965
1307.71	178.984	4020	4020
1308.21	178.484	3970	3970
1308.71	177.984	3945	3945
1309.21	177.484	4250	4250
1309.71	176.984	4040	4040
1310.21	176.484	4170	4170
1310.71	175.984	4100	4100
1311.21	175.484	3885	3885
1311.71	174.984	3830	3830
1312.21	174.484	3900	3900
1312.71	173.984	3950	3950
1313.21	173.484	4340	4340
1313.71	172.984	4070	4070
1314.21	172.484	4195	4068.4
1314.71	171.984	4170	4067.1
1315.21	171.484	4280	4064.38
1315.71	170.984	4580	4057.78
1316.21	170.484	4655	4050.14
1316.71	169.984	5115	4036.52
1317.21	169.484	5660	4015.76
1317.71	168.984	6110	3988.97
1318.21	168.484	6450	3957.49
1318.71	167.984	6275	3927.85
1319.21	167.484	5985	3901.54
1319.71	166.984	5120	3885.96
1320.21	166.484	4545	3877.53
1320.71	165.984	4075	3875
1321.21	165.484	3875	3875
1321.71	164.984	3880	3880
1322.21	164.484	3745	3745
1322.71	163.984	3630	3630
1323.21	163.484	3620	3620
1323.71	162.984	3775	3775
1324.21	162.484	3595	3595
1324.71	161.984	3695	3695
1325.21	161.484	3845	3845
1325.71	160.984	3675	3675
1326.21	160.484	3790	3790
1326.71	159.984	3990	3990
1327.21	159.484	3825	3825
1327.71	158.984	3935	3935
1328.21	158.484	3900	3900
1328.71	157.984	4125	4125
1329.21	157.484	4470	4470
1329.71	156.984	4725	4725
1330.21	156.484	4645	4645
1330.71	155.984	4795	4795
1331.21	155.484	5050	5050
1331.71	154.984	5435	5435
1332.21	154.484	5640	5640
1332.71	153.984	6070	6070
1333.21	153.484	5985	5985
1333.71	152.984	5925	5925
1334.21	152.484	5460	5460
1334.71	151.984	5250	5250
1335.21	151.484	5015	5015
1335.71	150.984	4485	4485
1336.21	150.484	4105	4105
1336.71	149.984	4130	4130
1337.21	149.484	3820	3820
1337.71	148.984	3585	3585
1338.21	148.484	3795	3795
1338.71	147.984	3780	3780
1339.21	147.484	3775	3775
1339.71	146.984	3705	3705
1340.21	146.484	3610	3610
1340.71	145.984	3540	3540
1341.21	145.484	3595	3595
1341.71	144.984	3765	3765
1342.21	144.484	3575	3575
1342.71	143.984	3705	3705
1343.21	143.484	3725	3725
1343.71	142.984	3685	3685
1344.21	142.484	3915	3915
1344.71	141.984	3900	3900
1345.21	141.484	3845	3845
1345.71	140.984	3670	3670
1346.21	140.484	3750	3750
1346.71	139.984	3710	3710
1347.21	139.484	3840	3840
1347.71	138.984	3675	3675
1348.21	138.484	3675	3675
1348.71	137.984	3500	3500
1349.21	137.484	3535	3535
1349.71	136.984	3785	3785
1350.21	136.484	3610	3610
1350.71	135.984	3615	3615
1351.21	135.484	3660	3660
1351.71	134.984	3520	3520
1352.21	134.484	3900	3900
1352.71	133.984	3945	3945
1353.21	133.484	3760	3760
1353.71	132.984	3730	3730
1354.21	132.484	3800	3800
1354.71	131.984	3855	3855
1355.21	131.484	3660	3660
1355.71	130.984	3745	3745
1356.21	130.484	3675	3675
1356.71	129.984	3635	3635
1357.21	129.484	3765	3765
1357.71	128.984	3745	3745
1358.21	128.484	3735	3735
1358.71	127.984	3720	3720
1359.21	127.484	3940	3940
1359.71	126.984	3765	3765
1360.21	126.484	3850	3850
1360.71	125.984	3830	3830
1361.21	125.484	4005	4005
1361.71	124.984	3805	3805
1362.21	124.484	3750	3750
1362.71	123.984	3800	3800
1363.21	123.484	3630	3630
1363.71	122.984	3810	3810
1364.21	122.484	3735	3735
1364.71	121.984	3585	3585
1365.21	121.484	3735	3735
1365.71	120.984	3995	3995
1366.21	120.484	3835	3835
1366.71	119.984	3630	3630
1367.21	119.484	3575	3575
1367.71	118.984	3895	3895
1368.21	118.484	3715	3715
1368.71	117.984	3885	3885
1369.21	117.484	3520	3520
1369.71	116.984	3775	3775
1370.21	116.484	3935	3935
1370.71	115.984	3815	3815
1371.21	115.484	3740	3740
1371.71	114.984	3675	3675
1372.21	114.484	3635	3635
1372.71	113.984	3785	3785
1373.21	113.484	3590	3590
1373.71	112.984	3840	3840
1374.21	112.484	3690	3690
1374.71	111.984	3530	3530
1375.21	111.484	3310	3310
1375.71	110.984	3530	3530
1376.21	110.484	3600	3600
1376.71	109.984	3685	3685
1377.21	109.484	3630	3630
1377.71	108.984	3775	3775
1378.21	108.484	3730	3730
1378.71	107.984	3770	3770
1379.21	107.484	3660	3660
1379.71	106.984	3685	3685
1380.21	106.484	4075	3683.35
1380.71	105.984	4105	3681.57
1381.21	105.484	4315	3678.9
1381.71	104.984	4800	3674.16
1382.21	104.484	4910	3668.95
1382.71	103.984	5165	3662.63
1383.21	103.484	5465	3655.02
1383.71	102.984	5655	3646.57
1384.21	102.484	5795	3637.5
1384.71	101.984	5660	3628.96
1385.21	101.484	5360	3621.65
1385.71	100.984	4875	3616.36
1386.21	100.484	4560	3612.37
1386.71	99.984	4075	3610.42
1387.21	99.484	3710	3610
1387.71	98.984	3610	3610
1388.21	98.484	3800	3800
1388.71	97.984	3570	3570
1389.21	97.484	3440	3440
1389.71	96.984	3645	3645
1390.21	96.484	3510	3510
1390.71	95.984	3725	3725
1391.21	95.484	3540	3540
1391.71	94.984	3870	3870
1392.21	94.484	3930	3930
1392.71	93.984	3575	3575
1393.21	93.484	3620	3620
1393.71	92.984	3720	3720
1394.21	92.484	3720	3720
1394.71	91.984	3845	3845
1395.21	91.484	4070	4070
1395.71	90.984	3925	3925
1396.21	90.484	3840	3840
1396.71	89.984	3830	3830
1397.21	89.484	4015	4015
1397.71	88.984	3770	3770
1398.21	88.484	3495	3495
1398.71	87.984	3465	3465
1399.21	87.484	3765	3765
1399.71	86.984	3695	3695
1400.21	86.484	3695	3695
1400.71	85.984	3630	3630
1401.21	85.484	3760	3760
1401.71	84.984	3525	3525
1402.21	84.484	3705	3705
1402.71	83.984	3700	3700
1403.21	83.484	3855	3855
1403.71	82.984	3650	3650
1404.21	82.484	3545	3545
1404.71	81.984	3600	3600
1405.21	81.484	3695	3695
1405.71	80.984	3610	3610
1406.21	80.484	3530	3530
1406.71	79.984	3685	3685
1407.21	79.484	3720	3720
1407.71	78.984	3645	3645
1408.21	78.484	3735	3735
1408.71	77.984	3650	3650
1409.21	77.484	3590	3590
1409.71	76.984	3625	3625
1410.21	76.484	3620	3620
1410.71	75.984	3560	3560
1411.21	75.484	3800	3800
1411.71	74.984	3405	3405
1412.21	74.484	3995	3995
1412.71	73.984	3725	3725
1413.21	73.484	3860	3860
1413.71	72.984	3750	3750
1414.21	72.484	3345	3345
1414.71	71.984	3645	3645
1415.21	71.484	3825	3825
1415.71	70.984	3600	3600
1416.21	70.484	3515	3515
1416.71	69.984	3770	3770
1417.21	69.484	3895	3895
1417.71	68.984	3590	3590
1418.21	68.484	3640	3640
1418.71	67.984	3670	3670
1419.21	67.484	3665	3665
1419.71	66.984	3615	3615
1420.21	66.484	3515	3515
1420.71	65.984	3895	3895
1421.21	65.484	3790	3790
1421.71	64.984	3650	3650
1422.21	64.484	3630	3630
1422.71	63.984	3500	3500
1423.21	63.484	3575	3575
1423.71	62.984	3755	3755
1424.21	62.484	3900	3900
1424.71	61.984	3530	3530
1425.21	61.484	3750	3750
1425.71	60.984	3780	3780
1426.21	60.484	3890	3890
1426.71	59.984	3810	3810
1427.21	59.484	3690	3690
1427.71	58.984	3840	3840
1428.21	58.484	3960	3960
1428.71	57.984	3760	3760
1429.21	57.484	3875	3875
1429.71	56.984	4000	4000
1430.21	56.484	4060	4060
1430.71	55.984	3915	3915
1431.21	55.484	3880	3880
1431.71	54.984	3875	3875
1432.21	54.484	3735	3735
1432.71	53.984	3935	3935
1433.21	53.484	3895	3895
1433.71	52.984	3980	3980
1434.21	52.484	4140	4140
1434.71	51.984	4045	4045
1435.21	51.484	4000	4000
1435.71	50.984	4130	4130
1436.21	50.484	4190	4190
1436.71	49.984	3915	3915
1437.21	49.484	3930	3930
1437.71	48.984	4050	4050
1438.21	48.484	3905	3905
1438.71	47.984	3940	3940
1439.21	47.484	4060	4060
1439.71	46.984	4035	4035
1440.21	46.484	3985	3985
1440.71	45.984	3945	3945
1441.21	45.484	3810	3810
1441.71	44.984	3855	3855
1442.21	44.484	3970	3970
1442.71	43.984	3905	3905
1443.21	43.484	3935	3935
1443.71	42.984	3735	3735
1444.21	42.484	3715	3715
1444.71	41.984	3750	3750
1445.21	41.484	3690	3690
1445.71	40.984	3525	3525
1446.21	40.484	3625	3625
1446.71	39.984	3565	3565
1447.21	39.484	3510	3510
1447.71	38.984	3310	3310
1448.21	38.484	3375	3375
1448.71	37.984	3455	3455
1449.21	37.484	3405	3405
1449.71	36.984	3485	3485
1450.21	36.484	3295	3295
1450.71	35.984	3310	3310
1451.21	35.484	3330	3330
1451.71	34.984	3320	3320
1452.21	34.484	3120	3120
1452.71	33.984	3210	3210
1453.21	33.484	3160	3160
1453.71	32.984	3355	3355
1454.21	32.484	3215	3215
1454.71	31.984	3580	3580
1455.21	31.484	3460	3460
1455.71	30.984	3785	3785
1456.21	30.484	3965	3965
1456.71	29.984	4235	4235
1457.21	29.484	4395	4395
1457.71	28.984	4680	4680
1458.21	28.484	4990	4990
1458.71	27.984	5340	5340
1459.21	27.484	5715	5715
1459.71	26.984	6070	6070
1460.21	26.484	6305	6305
1460.71	25.984	6280	6280
1461.21	25.484	6635	6635
1461.71	24.984	5935	5935
1462.21	24.484	5470	5470
1462.71	23.984	5025	5025
1463.21	23.484	4450	4450
1463.71	22.984	3980	3980
1464.21	22.484	3720	3720
1464.71	21.984	3600	3600
1465.21	21.484	3645	3645
1465.71	20.984	3805	3805
1466.21	20.484	3855	3855
1466.71	19.984	4320	4320
1467.21	19.484	4330	4330
1467.71	18.984	4670	4670
1468.21	18.484	4605	4605
1468.71	17.984	4505	4505
1469.21	17.484	4590	4590
1469.71	16.984	4390	4390
1470.21	16.484	4310	4310
1470.71	15.984	4345	4345
1471.21	15.484	4205	4205
1471.71	14.984	4050	4050
1472.21	14.484	4005	4005
1472.71	13.984	3855	3855
1473.21	13.484	3695	3695
1473.71	12.984	3650	3650
1474.21	12.484	3590	3590
1474.71	11.984	3520	3520
1475.21	11.484	3285	3285
1475.71	10.984	3225	3225
1476.21	10.484	3195	3195
1476.71	9.984	3055	3055
1477.21	9.484	3030	3030
1477.71	8.984	2750	2750
1478.21	8.484	2605	2605
1478.71	7.984	2485	2485
1479.21	7.484	2260	2260
1479.71	6.984	2260	2260
1480.21	6.484	2210	2210
1480.71	5.984	2080	2080
1481.21	5.484	1810	1810
1481.71	4.984	1760	1760
1482.21	4.484	1535	1535
1482.71	3.984	1215	1215
1483.21	3.484	985	985
1483.71	2.984	780	780
1484.21	2.484	590	590
1484.71	1.984	410	410
1485.21	1.484	290	290
1485.71	0.984	220	220
1486.21	0.484	165	165
1486.71	-0.016	165	165
