C:\Users\emilbp\PhD\Projects\graphene-production\data\derived_data\xps\20170920_Gr-NH2_for_Radisurf\GrNH2.vms
Survey/5
	Characteristic Energy eV	1486.69	Acquisition Time s	0.2
KE_Survey/5	BE_Survey/5	CPS_Survey/5	Background_Survey/5
1088.18	398.51	44875	42590.1
1088.68	398.01	43985	42586.4
1089.18	397.51	43095	42585
1089.68	397.01	42585	42585
1090.18	396.51	42810	42810
1090.68	396.01	42690	42690
1091.18	395.51	42200	42200
1091.68	395.01	42710	42710
1092.18	394.51	42540	42540
1092.68	394.01	42560	42560
1093.18	393.51	42255	42255
1093.68	393.01	42205	42205
1094.18	392.51	42805	42805
1094.68	392.01	42760	42760
1095.18	391.51	42610	42610
1095.68	391.01	42820	42820
1096.18	390.51	43575	43575
1096.68	390.01	43505	43505
1097.18	389.51	42805	42805
1097.68	389.01	42820	42820
1098.18	388.51	43045	43045
1098.68	388.01	42855	42855
1099.18	387.51	43645	43645
1099.68	387.01	44255	44255
1100.18	386.51	43400	43400
1100.68	386.01	43140	43140
1101.18	385.51	43470	43470
1101.68	385.01	43845	43845
1102.18	384.51	42950	42950
1102.68	384.01	43565	43565
1103.18	383.51	42960	42960
1103.68	383.01	43550	43550
1104.18	382.51	43325	43325
1104.68	382.01	43685	43685
1105.18	381.51	43765	43765
1105.68	381.01	42835	42835
1106.18	380.51	43670	43670
1106.68	380.01	43800	43800
1107.18	379.51	43525	43525
1107.68	379.01	43880	43880
1108.18	378.51	44155	44155
1108.68	378.01	44345	44345
1109.18	377.51	43350	43350
1109.68	377.01	43470	43470
1110.18	376.51	44250	44250
1110.68	376.01	44115	44115
1111.18	375.51	44150	44150
1111.68	375.01	43780	43780
1112.18	374.51	44115	44115
1112.68	374.01	44205	44205
1113.18	373.51	43720	43720
1113.68	373.01	43900	43900
1114.18	372.51	44100	44100
1114.68	372.01	43685	43685
1115.18	371.51	44770	44770
1115.68	371.01	44735	44735
1116.18	370.51	44195	44195
1116.68	370.01	44520	44520
1117.18	369.51	44805	44805
1117.68	369.01	44085	44085
1118.18	368.51	45155	45155
1118.68	368.01	44340	44340
1119.18	367.51	43650	43650
1119.68	367.01	44720	44720
1120.18	366.51	45045	45045
1120.68	366.01	44280	44280
1121.18	365.51	45095	45095
1121.68	365.01	44635	44635
1122.18	364.51	44595	44595
1122.68	364.01	44530	44530
1123.18	363.51	44475	44475
1123.68	363.01	44505	44505
1124.18	362.51	44060	44060
1124.68	362.01	44170	44170
1125.18	361.51	44900	44900
1125.68	361.01	44145	44145
1126.18	360.51	44775	44775
1126.68	360.01	44680	44680
1127.18	359.51	44535	44535
1127.68	359.01	45855	45855
1128.18	358.51	45745	45745
1128.68	358.01	44900	44900
1129.18	357.51	44940	44940
1129.68	357.01	45375	45375
1130.18	356.51	45130	45130
1130.68	356.01	45040	45040
1131.18	355.51	46265	46265
1131.68	355.01	45645	45645
1132.18	354.51	46020	46020
1132.68	354.01	46175	46175
1133.18	353.51	46185	46185
1133.68	353.01	47435	47435
1134.18	352.51	47810	47810
1134.68	352.01	48115	48115
1135.18	351.51	48765	48765
1135.68	351.01	47975	47975
1136.18	350.51	47610	47610
1136.68	350.01	47535	47535
1137.18	349.51	47775	47775
1137.68	349.01	48445	48445
1138.18	348.51	49425	49425
1138.68	348.01	50480	50480
1139.18	347.51	50305	50305
1139.68	347.01	49545	49545
1140.18	346.51	48040	48040
1140.68	346.01	46910	46910
1141.18	345.51	45945	45945
1141.68	345.01	46440	46440
1142.18	344.51	45990	45990
1142.68	344.01	45410	45410
1143.18	343.51	45595	45595
1143.68	343.01	46095	46095
1144.18	342.51	45505	45505
1144.68	342.01	46265	46265
1145.18	341.51	46235	46235
1145.68	341.01	45625	45625
1146.18	340.51	46215	46215
1146.68	340.01	47140	47140
1147.18	339.51	46680	46680
1147.68	339.01	46745	46745
1148.18	338.51	46575	46575
1148.68	338.01	46645	46645
1149.18	337.51	45785	45785
1149.68	337.01	45625	45625
1150.18	336.51	46385	46385
1150.68	336.01	45805	45805
1151.18	335.51	45975	45975
1151.68	335.01	44995	44995
1152.18	334.51	45505	45505
1152.68	334.01	46250	46250
1153.18	333.51	46040	46040
1153.68	333.01	45550	45550
1154.18	332.51	45405	45405
1154.68	332.01	45205	45205
1155.18	331.51	45250	45250
1155.68	331.01	45930	45930
1156.18	330.51	45355	45355
1156.68	330.01	45820	45820
1157.18	329.51	44865	44865
1157.68	329.01	45530	45530
1158.18	328.51	46315	46315
1158.68	328.01	46135	46135
1159.18	327.51	45975	45975
1159.68	327.01	45910	45910
1160.18	326.51	45790	45790
1160.68	326.01	45595	45595
1161.18	325.51	45605	45605
1161.68	325.01	46475	46475
1162.18	324.51	46570	46570
1162.68	324.01	47125	47125
1163.18	323.51	47215	47215
1163.68	323.01	46940	46940
1164.18	322.51	47565	47565
1164.68	322.01	47730	47730
1165.18	321.51	47790	47790
1165.68	321.01	48200	48200
1166.18	320.51	48170	48170
1166.68	320.01	48375	48375
1167.18	319.51	49380	49380
1167.68	319.01	48950	48950
1168.18	318.51	49435	49435
1168.68	318.01	49815	49815
1169.18	317.51	48895	48895
1169.68	317.01	49735	49735
1170.18	316.51	50725	50725
1170.68	316.01	49960	49960
1171.18	315.51	50255	50255
1171.68	315.01	50690	50690
1172.18	314.51	50395	50395
1172.68	314.01	50405	50405
1173.18	313.51	51520	51520
1173.68	313.01	51835	51835
1174.18	312.51	51835	51835
1174.68	312.01	50340	50340
1175.18	311.51	50595	50595
1175.68	311.01	51110	51110
1176.18	310.51	50990	50990
1176.68	310.01	51450	51450
1177.18	309.51	51625	51625
1177.68	309.01	51820	51820
1178.18	308.51	51370	51370
1178.68	308.01	52275	52275
1179.18	307.51	52560	52560
1179.68	307.01	51510	51510
1180.18	306.51	50210	50210
1180.68	306.01	48400	48400
1181.18	305.51	46335	46335
1181.68	305.01	44760	44760
1182.18	304.51	42330	42330
1182.68	304.01	40865	40865
1183.18	303.51	40350	40350
1183.68	303.01	38760	38760
1184.18	302.51	38590	38590
1184.68	302.01	37125	37125
1185.18	301.51	36125	36125
1185.68	301.01	34855	34855
1186.18	300.51	33445	33445
1186.68	300.01	32645	32645
1187.18	299.51	32180	32180
1187.68	299.01	30765	30765
1188.18	298.51	30005	30005
1188.68	298.01	29170	29170
1189.18	297.51	28860	28860
1189.68	297.01	28080	28080
1190.18	296.51	27895	27895
1190.68	296.01	27225	27225
1191.18	295.51	27290	27290
1191.68	295.01	27550	27286.8
1192.18	294.51	27495	27284.3
1192.68	294.01	27975	27275.9
1193.18	293.51	28025	27266.8
1193.68	293.01	28290	27254.4
1194.18	292.51	29010	27233
1194.68	292.01	30460	27193.8
1195.18	291.51	32130	27133.7
1195.68	291.01	34330	27046.2
1196.18	290.51	37615	26917.7
1196.68	290.01	42175	26732.1
1197.18	289.51	47275	26482.3
1197.68	289.01	52780	26162.4
1198.18	288.51	58075	25774.3
1198.68	288.01	67265	25269.7
1199.18	287.51	83265	24564.3
1199.68	287.01	106310	23570.1
1200.18	286.51	127325	22308.3
1200.68	286.01	147015	20791.6
1201.18	285.51	166705	19017
1201.68	285.01	189580	16942.6
1202.18	284.51	202435	14686.6
1202.68	284.01	180840	12665.9
1203.18	283.51	132435	11209.2
1203.68	283.01	79135	10383.1
1204.18	282.51	36455	10066
1204.68	282.01	18405	9964.6
1205.18	281.51	13250	9924.64
1205.68	281.01	11790	9901.95
1206.18	280.51	11045	9888.05
1206.68	280.01	10550	9880
1207.18	279.51	9880	9880
1207.68	279.01	9275	9275
1208.18	278.51	9535	9535
1208.68	278.01	9235	9235
1209.18	277.51	8700	8700
1209.68	277.01	8545	8545
1210.18	276.51	8660	8660
1210.68	276.01	8775	8775
1211.18	275.51	8675	8675
1211.68	275.01	8825	8825
1212.18	274.51	8880	8880
1212.68	274.01	8800	8800
1213.18	273.51	8630	8630
1213.68	273.01	8605	8605
1214.18	272.51	8985	8985
1214.68	272.01	8785	8785
1215.18	271.51	9210	9210
1215.68	271.01	9210	9210
1216.18	270.51	9010	9010
1216.68	270.01	9185	9185
1217.18	269.51	9000	9000
1217.68	269.01	9050	9050
1218.18	268.51	8740	8740
1218.68	268.01	8650	8650
1219.18	267.51	8640	8640
1219.68	267.01	8830	8830
1220.18	266.51	8210	8210
1220.68	266.01	8865	8865
1221.18	265.51	8570	8570
1221.68	265.01	8490	8490
1222.18	264.51	8395	8395
1222.68	264.01	8605	8605
1223.18	263.51	8650	8650
1223.68	263.01	8575	8575
1224.18	262.51	8315	8315
1224.68	262.01	8515	8515
1225.18	261.51	8360	8360
1225.68	261.01	8705	8705
1226.18	260.51	8575	8575
1226.68	260.01	8390	8390
1227.18	259.51	8320	8320
1227.68	259.01	8635	8635
1228.18	258.51	8435	8435
1228.68	258.01	8615	8615
1229.18	257.51	8795	8795
1229.68	257.01	8705	8705
1230.18	256.51	8675	8675
1230.68	256.01	8800	8800
1231.18	255.51	8750	8750
1231.68	255.01	8530	8530
1232.18	254.51	8660	8660
1232.68	254.01	8405	8405
1233.18	253.51	8640	8640
1233.68	253.01	8425	8425
1234.18	252.51	8360	8360
1234.68	252.01	8400	8400
1235.18	251.51	8385	8385
1235.68	251.01	8525	8525
1236.18	250.51	8550	8550
1236.68	250.01	8490	8490
1237.18	249.51	8595	8595
1237.68	249.01	8555	8555
1238.18	248.51	8630	8630
1238.68	248.01	8550	8550
1239.18	247.51	8580	8580
1239.68	247.01	8295	8295
1240.18	246.51	8920	8920
1240.68	246.01	8515	8515
1241.18	245.51	8585	8585
1241.68	245.01	8580	8580
1242.18	244.51	8785	8785
1242.68	244.01	8910	8910
1243.18	243.51	8525	8525
1243.68	243.01	8790	8790
1244.18	242.51	8560	8560
1244.68	242.01	8600	8600
1245.18	241.51	8330	8330
1245.68	241.01	8550	8550
1246.18	240.51	8485	8485
1246.68	240.01	8505	8505
1247.18	239.51	8455	8455
1247.68	239.01	8755	8755
1248.18	238.51	8615	8615
1248.68	238.01	8360	8360
1249.18	237.51	8505	8505
1249.68	237.01	8530	8530
1250.18	236.51	8365	8365
1250.68	236.01	8565	8565
1251.18	235.51	9245	9245
1251.68	235.01	8720	8720
1252.18	234.51	8890	8890
1252.68	234.01	9390	9390
1253.18	233.51	9655	9655
1253.68	233.01	9780	9780
1254.18	232.51	9890	9890
1254.68	232.01	9650	9650
1255.18	231.51	9745	9745
1255.68	231.01	9980	9980
1256.18	230.51	9520	9520
1256.68	230.01	8855	8855
1257.18	229.51	8820	8820
1257.68	229.01	8705	8705
1258.18	228.51	8745	8745
1258.68	228.01	8915	8915
1259.18	227.51	8655	8655
1259.68	227.01	8555	8555
1260.18	226.51	8710	8710
1260.68	226.01	8700	8700
1261.18	225.51	8310	8310
1261.68	225.01	8460	8460
1262.18	224.51	8415	8415
1262.68	224.01	8640	8640
1263.18	223.51	8650	8650
1263.68	223.01	8510	8510
1264.18	222.51	8530	8530
1264.68	222.01	8780	8780
1265.18	221.51	8515	8515
1265.68	221.01	8545	8545
1266.18	220.51	8760	8760
1266.68	220.01	8635	8635
1267.18	219.51	8545	8545
1267.68	219.01	8590	8590
1268.18	218.51	8335	8335
1268.68	218.01	8525	8525
1269.18	217.51	8355	8355
1269.68	217.01	8195	8195
1270.18	216.51	8440	8440
1270.68	216.01	8655	8655
1271.18	215.51	8620	8620
1271.68	215.01	8430	8430
1272.18	214.51	8605	8605
1272.68	214.01	8600	8600
1273.18	213.51	8480	8480
1273.68	213.01	8365	8365
1274.18	212.51	8390	8390
1274.68	212.01	8570	8570
1275.18	211.51	8405	8405
1275.68	211.01	8615	8615
1276.18	210.51	8445	8445
1276.68	210.01	8535	8535
1277.18	209.51	8445	8445
1277.68	209.01	8295	8295
1278.18	208.51	8180	8180
1278.68	208.01	8220	8220
1279.18	207.51	8140	8140
1279.68	207.01	8410	8410
1280.18	206.51	8755	8755
1280.68	206.01	8355	8355
1281.18	205.51	8245	8245
1281.68	205.01	8370	8370
1282.18	204.51	8570	8570
1282.68	204.01	8100	8100
1283.18	203.51	8380	8380
1283.68	203.01	8285	8285
1284.18	202.51	8790	8308.49
1284.68	202.01	9025	8341.81
1285.18	201.51	8825	8364.28
1285.68	201.01	9430	8413.85
1286.18	200.51	9670	8472.27
1286.68	200.01	9880	8537.74
1287.18	199.51	9705	8592.03
1287.68	199.01	9570	8637.51
1288.18	198.51	9475	8676.46
1288.68	198.01	9075	8695
1289.18	197.51	8695	8695
1289.68	197.01	8960	8960
1290.18	196.51	8565	8565
1290.68	196.01	8805	8805
1291.18	195.51	8765	8765
1291.68	195.01	8545	8545
1292.18	194.51	8535	8535
1292.68	194.01	8535	8535
1293.18	193.51	8520	8520
1293.68	193.01	8425	8425
1294.18	192.51	8570	8570
1294.68	192.01	8910	8910
1295.18	191.51	8860	8860
1295.68	191.01	9030	9030
1296.18	190.51	9075	9075
1296.68	190.01	8660	8660
1297.18	189.51	8270	8270
1297.68	189.01	8970	8970
1298.18	188.51	8650	8650
1298.68	188.01	8425	8425
1299.18	187.51	8470	8470
1299.68	187.01	8350	8350
1300.18	186.51	8385	8385
1300.68	186.01	8580	8580
1301.18	185.51	8515	8515
1301.68	185.01	8420	8420
1302.18	184.51	8335	8335
1302.68	184.01	8710	8710
1303.18	183.51	8565	8565
1303.68	183.01	8360	8360
1304.18	182.51	8615	8615
1304.68	182.01	8400	8400
1305.18	181.51	8305	8305
1305.68	181.01	8360	8360
1306.18	180.51	8515	8515
1306.68	180.01	8325	8325
1307.18	179.51	8085	8085
1307.68	179.01	8605	8605
1308.18	178.51	8665	8665
1308.68	178.01	8350	8350
1309.18	177.51	8625	8625
1309.68	177.01	8460	8460
1310.18	176.51	8300	8300
1310.68	176.01	8185	8185
1311.18	175.51	8500	8500
1311.68	175.01	8535	8535
1312.18	174.51	8465	8465
1312.68	174.01	8385	8385
1313.18	173.51	8475	8475
1313.68	173.01	8575	8575
1314.18	172.51	8205	8205
1314.68	172.01	8350	8205.54
1315.18	171.51	8625	8207.1
1315.68	171.01	8985	8210.01
1316.18	170.51	9355	8214.28
1316.68	170.01	9375	8218.6
1317.18	169.51	10110	8225.66
1317.68	169.01	10495	8234.12
1318.18	168.51	10995	8244.42
1318.68	168.01	10820	8254.02
1319.18	167.51	10190	8261.24
1319.68	167.01	9550	8266.05
1320.18	166.51	9040	8268.93
1320.68	166.01	8555	8270
1321.18	165.51	8270	8270
1321.68	165.01	8080	8080
1322.18	164.51	8205	8205
1322.68	164.01	8085	8085
1323.18	163.51	8155	8155
1323.68	163.01	8055	8055
1324.18	162.51	7930	7930
1324.68	162.01	8195	8195
1325.18	161.51	8005	8005
1325.68	161.01	8010	8010
1326.18	160.51	8300	8300
1326.68	160.01	8325	8325
1327.18	159.51	8255	8255
1327.68	159.01	8050	8050
1328.18	158.51	8560	8560
1328.68	158.01	8505	8505
1329.18	157.51	8780	8780
1329.68	157.01	8665	8665
1330.18	156.51	8775	8775
1330.68	156.01	9420	9420
1331.18	155.51	9485	9485
1331.68	155.01	10010	10010
1332.18	154.51	10295	10295
1332.68	154.01	10355	10355
1333.18	153.51	10130	10130
1333.68	153.01	10275	10275
1334.18	152.51	10080	10080
1334.68	152.01	9825	9825
1335.18	151.51	8940	8940
1335.68	151.01	8760	8760
1336.18	150.51	8615	8615
1336.68	150.01	8110	8110
1337.18	149.51	8055	8055
1337.68	149.01	7990	7990
1338.18	148.51	8220	8220
1338.68	148.01	7975	7975
1339.18	147.51	8000	8000
1339.68	147.01	8185	8185
1340.18	146.51	8285	8285
1340.68	146.01	8065	8065
1341.18	145.51	8010	8010
1341.68	145.01	7995	7995
1342.18	144.51	7980	7980
1342.68	144.01	7735	7735
1343.18	143.51	8145	8145
1343.68	143.01	8060	8060
1344.18	142.51	8055	8055
1344.68	142.01	8125	8125
1345.18	141.51	8135	8135
1345.68	141.01	8075	8075
1346.18	140.51	8000	8000
1346.68	140.01	7775	7775
1347.18	139.51	7975	7975
1347.68	139.01	8200	8200
1348.18	138.51	8315	8315
1348.68	138.01	8375	8375
1349.18	137.51	8255	8255
1349.68	137.01	8405	8405
1350.18	136.51	8055	8055
1350.68	136.01	7965	7965
1351.18	135.51	8150	8150
1351.68	135.01	8270	8270
1352.18	134.51	8170	8170
1352.68	134.01	8495	8495
1353.18	133.51	8715	8715
1353.68	133.01	8435	8435
1354.18	132.51	8485	8485
1354.68	132.01	8355	8355
1355.18	131.51	8455	8455
1355.68	131.01	8255	8255
1356.18	130.51	7765	7765
1356.68	130.01	8260	8260
1357.18	129.51	8305	8305
1357.68	129.01	8005	8005
1358.18	128.51	7820	7820
1358.68	128.01	7865	7865
1359.18	127.51	8015	8015
1359.68	127.01	8365	8365
1360.18	126.51	8180	8180
1360.68	126.01	7940	7940
1361.18	125.51	8215	8215
1361.68	125.01	8410	8410
1362.18	124.51	8080	8080
1362.68	124.01	7965	7965
1363.18	123.51	8005	8005
1363.68	123.01	8285	8285
1364.18	122.51	8175	8175
1364.68	122.01	7785	7785
1365.18	121.51	8140	8140
1365.68	121.01	8050	8050
1366.18	120.51	8070	8070
1366.68	120.01	7980	7980
1367.18	119.51	8100	8100
1367.68	119.01	8190	8190
1368.18	118.51	7935	7935
1368.68	118.01	7990	7990
1369.18	117.51	7910	7910
1369.68	117.01	7520	7520
1370.18	116.51	7790	7790
1370.68	116.01	7820	7820
1371.18	115.51	7920	7920
1371.68	115.01	7620	7620
1372.18	114.51	7820	7820
1372.68	114.01	7995	7995
1373.18	113.51	7915	7915
1373.68	113.01	7955	7955
1374.18	112.51	7585	7585
1374.68	112.01	7685	7685
1375.18	111.51	7710	7710
1375.68	111.01	7670	7670
1376.18	110.51	8035	8035
1376.68	110.01	7485	7485
1377.18	109.51	7840	7840
1377.68	109.01	7830	7830
1378.18	108.51	7730	7730
1378.68	108.01	7635	7635
1379.18	107.51	7575	7575
1379.68	107.01	7870	7870
1380.18	106.51	8090	7863.34
1380.68	106.01	7950	7860.71
1381.18	105.51	8120	7852.85
1381.68	105.01	8660	7828.4
1382.18	104.51	9225	7786.09
1382.68	104.01	9555	7732.51
1383.18	103.51	9615	7675.48
1383.68	103.01	9915	7607.64
1384.18	102.51	9630	7546.37
1384.68	102.01	9395	7490.37
1385.18	101.51	8980	7445.24
1385.68	101.01	8780	7404.81
1386.18	100.51	8520	7371.02
1386.68	100.01	8265	7343.94
1387.18	99.51	7775	7330.88
1387.68	99.01	7360	7330
1388.18	98.51	7330	7330
1388.68	98.01	7460	7460
1389.18	97.51	7530	7530
1389.68	97.01	7430	7430
1390.18	96.51	7435	7435
1390.68	96.01	7470	7470
1391.18	95.51	7605	7605
1391.68	95.01	7660	7660
1392.18	94.51	7830	7830
1392.68	94.01	7855	7855
1393.18	93.51	7635	7635
1393.68	93.01	7630	7630
1394.18	92.51	7750	7750
1394.68	92.01	8005	8005
1395.18	91.51	8145	8145
1395.68	91.01	8085	8085
1396.18	90.51	8085	8085
1396.68	90.01	8145	8145
1397.18	89.51	7820	7820
1397.68	89.01	7325	7325
1398.18	88.51	7540	7540
1398.68	88.01	7425	7425
1399.18	87.51	7055	7055
1399.68	87.01	7055	7055
1400.18	86.51	6965	6965
1400.68	86.01	6955	6955
1401.18	85.51	6790	6790
1401.68	85.01	6705	6705
1402.18	84.51	6645	6645
1402.68	84.01	6825	6825
1403.18	83.51	6555	6555
1403.68	83.01	6585	6585
1404.18	82.51	6995	6995
1404.68	82.01	6510	6510
1405.18	81.51	6700	6700
1405.68	81.01	6590	6590
1406.18	80.51	6925	6925
1406.68	80.01	6815	6815
1407.18	79.51	6885	6885
1407.68	79.01	6960	6960
1408.18	78.51	6915	6915
1408.68	78.01	7085	7085
1409.18	77.51	7125	7125
1409.68	77.01	6620	6620
1410.18	76.51	7020	7020
1410.68	76.01	7115	7115
1411.18	75.51	6865	6865
1411.68	75.01	7195	7195
1412.18	74.51	6815	6815
1412.68	74.01	6450	6450
1413.18	73.51	6575	6575
1413.68	73.01	6635	6635
1414.18	72.51	6760	6760
1414.68	72.01	6855	6855
1415.18	71.51	6480	6480
1415.68	71.01	6575	6575
1416.18	70.51	6585	6585
1416.68	70.01	6500	6500
1417.18	69.51	6520	6520
1417.68	69.01	6765	6765
1418.18	68.51	6525	6525
1418.68	68.01	6660	6660
1419.18	67.51	6605	6605
1419.68	67.01	6820	6820
1420.18	66.51	6930	6930
1420.68	66.01	7060	7060
1421.18	65.51	6460	6460
1421.68	65.01	6385	6385
1422.18	64.51	6000	6000
1422.68	64.01	6075	6075
1423.18	63.51	6030	6030
1423.68	63.01	5890	5890
1424.18	62.51	6055	6055
1424.68	62.01	6000	6000
1425.18	61.51	5900	5900
1425.68	61.01	6090	6090
1426.18	60.51	6015	6015
1426.68	60.01	5900	5900
1427.18	59.51	5800	5800
1427.68	59.01	5905	5905
1428.18	58.51	6105	6105
1428.68	58.01	6020	6020
1429.18	57.51	6245	6245
1429.68	57.01	6545	6545
1430.18	56.51	6875	6875
1430.68	56.01	6950	6950
1431.18	55.51	6955	6955
1431.68	55.01	6740	6740
1432.18	54.51	6465	6465
1432.68	54.01	6595	6595
1433.18	53.51	6345	6345
1433.68	53.01	6355	6355
1434.18	52.51	6110	6110
1434.68	52.01	6100	6100
1435.18	51.51	5615	5615
1435.68	51.01	5415	5415
1436.18	50.51	5530	5530
1436.68	50.01	5250	5250
1437.18	49.51	5255	5255
1437.68	49.01	5085	5085
1438.18	48.51	5265	5265
1438.68	48.01	4895	4895
1439.18	47.51	5060	5060
1439.68	47.01	5235	5235
1440.18	46.51	5105	5105
1440.68	46.01	5240	5240
1441.18	45.51	5250	5250
1441.68	45.01	5650	5650
1442.18	44.51	5505	5505
1442.68	44.01	5630	5630
1443.18	43.51	5550	5550
1443.68	43.01	5380	5380
1444.18	42.51	5095	5095
1444.68	42.01	4995	4995
1445.18	41.51	4785	4785
1445.68	41.01	4420	4420
1446.18	40.51	4210	4210
1446.68	40.01	4365	4365
1447.18	39.51	3990	3990
1447.68	39.01	3795	3795
1448.18	38.51	4165	4165
1448.68	38.01	3900	3900
1449.18	37.51	3735	3735
1449.68	37.01	3940	3940
1450.18	36.51	3865	3865
1450.68	36.01	3760	3760
1451.18	35.51	3640	3640
1451.68	35.01	3710	3710
1452.18	34.51	3950	3950
1452.68	34.01	3680	3680
1453.18	33.51	3755	3755
1453.68	33.01	3725	3725
1454.18	32.51	3800	3800
1454.68	32.01	4090	4090
1455.18	31.51	4140	4140
1455.68	31.01	4055	4055
1456.18	30.51	4430	4430
1456.68	30.01	4755	4755
1457.18	29.51	4830	4830
1457.68	29.01	5135	5135
1458.18	28.51	5485	5485
1458.68	28.01	5830	5830
1459.18	27.51	6265	6265
1459.68	27.01	6590	6590
1460.18	26.51	6775	6775
1460.68	26.01	7250	7250
1461.18	25.51	7280	7280
1461.68	25.01	6800	6800
1462.18	24.51	6475	6475
1462.68	24.01	6040	6040
1463.18	23.51	5050	5050
1463.68	23.01	4795	4795
1464.18	22.51	4595	4595
1464.68	22.01	4500	4500
1465.18	21.51	4520	4520
1465.68	21.01	4195	4195
1466.18	20.51	4210	4210
1466.68	20.01	4325	4325
1467.18	19.51	4550	4550
1467.68	19.01	4550	4550
1468.18	18.51	4215	4215
1468.68	18.01	4775	4775
1469.18	17.51	4380	4380
1469.68	17.01	4675	4675
1470.18	16.51	4535	4535
1470.68	16.01	4545	4545
1471.18	15.51	4545	4545
1471.68	15.01	4380	4380
1472.18	14.51	4240	4240
1472.68	14.01	4065	4065
1473.18	13.51	4145	4145
1473.68	13.01	3905	3905
1474.18	12.51	3890	3890
1474.68	12.01	3635	3635
1475.18	11.51	3495	3495
1475.68	11.01	3390	3390
1476.18	10.51	3405	3405
1476.68	10.01	3215	3215
1477.18	9.51	3225	3225
1477.68	9.01	3250	3250
1478.18	8.51	2955	2955
1478.68	8.01	2960	2960
1479.18	7.51	2945	2945
1479.68	7.01	2680	2680
1480.18	6.51	2625	2625
1480.68	6.01	2750	2750
1481.18	5.51	2575	2575
1481.68	5.01	2230	2230
1482.18	4.51	2000	2000
1482.68	4.01	1905	1905
1483.18	3.51	1825	1825
1483.68	3.01	1435	1435
1484.18	2.51	1375	1375
1484.68	2.01	1165	1165
1485.18	1.51	990	990
1485.68	1.01	805	805
1486.18	0.51	790	790
1486.68	0.01	510	510
