Created as New Dataset;Sample 1001 By Administrator Date fredag, september 22 2017
cm-1;%T
942,00;76,68
941,00;76,67
940,00;76,66
939,00;76,65
938,00;76,65
937,00;76,65
936,00;76,65
935,00;76,65
934,00;76,64
933,00;76,63
932,00;76,62
931,00;76,62
930,00;76,62
929,00;76,62
928,00;76,61
927,00;76,60
926,00;76,60
925,00;76,59
924,00;76,59
923,00;76,59
922,00;76,58
921,00;76,57
920,00;76,56
919,00;76,55
918,00;76,55
917,00;76,54
916,00;76,53
915,00;76,53
914,00;76,53
913,00;76,53
912,00;76,52
911,00;76,51
910,00;76,50
909,00;76,49
908,00;76,48
907,00;76,46
906,00;76,45
905,00;76,44
904,00;76,44
903,00;76,44
902,00;76,44
901,00;76,43
900,00;76,41
899,00;76,40
898,00;76,39
897,00;76,38
896,00;76,36
895,00;76,34
894,00;76,33
893,00;76,33
892,00;76,32
891,00;76,31
890,00;76,31
889,00;76,30
888,00;76,29
887,00;76,27
886,00;76,26
885,00;76,25
884,00;76,24
883,00;76,23
882,00;76,22
881,00;76,21
880,00;76,21
879,00;76,21
878,00;76,21
877,00;76,21
876,00;76,20
875,00;76,20
874,00;76,19
873,00;76,17
872,00;76,15
871,00;76,13
870,00;76,12
869,00;76,10
868,00;76,09
867,00;76,09
866,00;76,08
865,00;76,07
864,00;76,07
863,00;76,07
862,00;76,07
861,00;76,06
860,00;76,04
859,00;76,03
858,00;76,02
857,00;76,02
856,00;76,01
855,00;76,00
854,00;75,99
853,00;75,97
852,00;75,95
851,00;75,94
850,00;75,92
849,00;75,91
848,00;75,89
847,00;75,88
846,00;75,89
845,00;75,89
844,00;75,88
843,00;75,87
842,00;75,86
841,00;75,85
840,00;75,84
839,00;75,83
838,00;75,84
837,00;75,83
836,00;75,82
835,00;75,81
834,00;75,79
833,00;75,78
832,00;75,77
831,00;75,77
830,00;75,77
829,00;75,76
828,00;75,75
827,00;75,74
826,00;75,74
825,00;75,76
824,00;75,79
823,00;75,81
822,00;75,82
821,00;75,81
820,00;75,79
819,00;75,78
818,00;75,77
817,00;75,75
816,00;75,73
815,00;75,71
814,00;75,70
813,00;75,68
812,00;75,67
811,00;75,66
810,00;75,65
809,00;75,64
808,00;75,63
807,00;75,62
806,00;75,62
805,00;75,61
804,00;75,60
803,00;75,58
802,00;75,57
801,00;75,56
800,00;75,56
799,00;75,56
798,00;75,56
797,00;75,54
796,00;75,52
795,00;75,50
794,00;75,49
793,00;75,49
792,00;75,48
791,00;75,47
790,00;75,46
789,00;75,45
788,00;75,43
787,00;75,42
786,00;75,41
785,00;75,40
784,00;75,39
783,00;75,39
782,00;75,39
781,00;75,38
780,00;75,38
779,00;75,37
778,00;75,38
777,00;75,38
776,00;75,37
775,00;75,36
774,00;75,35
773,00;75,33
772,00;75,31
771,00;75,31
770,00;75,30
769,00;75,30
768,00;75,29
767,00;75,29
766,00;75,28
765,00;75,27
764,00;75,26
763,00;75,26
762,00;75,25
761,00;75,23
760,00;75,22
759,00;75,21
758,00;75,21
757,00;75,20
756,00;75,20
755,00;75,20
754,00;75,21
753,00;75,21
752,00;75,20
751,00;75,18
750,00;75,17
749,00;75,15
748,00;75,15
747,00;75,14
746,00;75,13
745,00;75,12
744,00;75,11
743,00;75,10
742,00;75,10
741,00;75,09
740,00;75,09
739,00;75,09
738,00;75,08
737,00;75,07
736,00;75,05
735,00;75,04
734,00;75,05
733,00;75,06
732,00;75,05
731,00;75,03
730,00;75,01
729,00;75,00
728,00;74,99
727,00;74,98
726,00;74,96
725,00;74,95
724,00;74,93
723,00;74,93
722,00;74,93
721,00;74,93
720,00;74,92
719,00;74,91
718,00;74,89
717,00;74,88
716,00;74,87
715,00;74,87
714,00;74,87
713,00;74,88
712,00;74,88
711,00;74,88
710,00;74,87
709,00;74,87
708,00;74,87
707,00;74,86
706,00;74,85
705,00;74,84
704,00;74,82
703,00;74,81
702,00;74,81
701,00;74,79
700,00;74,78
699,00;74,76
698,00;74,74
697,00;74,74
696,00;74,74
695,00;74,73
694,00;74,72
693,00;74,71
692,00;74,69
691,00;74,68
690,00;74,67
689,00;74,66
688,00;74,65
687,00;74,64
686,00;74,63
685,00;74,61
684,00;74,59
683,00;74,56
682,00;74,54
681,00;74,53
680,00;74,53
679,00;74,53
678,00;74,54
677,00;74,53
676,00;74,52
675,00;74,51
674,00;74,50
673,00;74,48
672,00;74,50
671,00;74,65
670,00;74,95
669,00;75,28
668,00;75,44
667,00;75,26
666,00;74,88
665,00;74,59
664,00;74,45
663,00;74,40
662,00;74,39
661,00;74,38
660,00;74,38
659,00;74,38
658,00;74,39
657,00;74,40
656,00;74,39
655,00;74,38
654,00;74,38
653,00;74,38
652,00;74,37
651,00;74,37
650,00;74,37
649,00;74,36
648,00;74,35
647,00;74,34
646,00;74,33
645,00;74,33
644,00;74,32
643,00;74,32
642,00;74,32
641,00;74,31
640,00;74,29
639,00;74,28
638,00;74,28
637,00;74,29
636,00;74,30
635,00;74,30
634,00;74,30
633,00;74,28
632,00;74,26
631,00;74,24
630,00;74,23
629,00;74,22
628,00;74,21
627,00;74,20
626,00;74,19
625,00;74,18
624,00;74,17
623,00;74,16
622,00;74,15
621,00;74,15
620,00;74,14
619,00;74,14
618,00;74,15
617,00;74,15
616,00;74,14
615,00;74,12
614,00;74,11
613,00;74,10
612,00;74,11
611,00;74,12
610,00;74,14
609,00;74,14
608,00;74,12
607,00;74,11
606,00;74,11
605,00;74,10
604,00;74,08
603,00;74,07
602,00;74,06
601,00;74,06
600,00;74,06
599,00;74,06
598,00;74,05
597,00;74,04
596,00;74,02
595,00;74,01
594,00;74,01
593,00;74,02
592,00;74,02
591,00;74,03
590,00;74,05
589,00;74,06
588,00;74,05
587,00;74,02
586,00;73,98
585,00;73,94
584,00;73,91
583,00;73,90
582,00;73,92
581,00;73,95
580,00;73,97
579,00;73,98
578,00;73,96
577,00;73,90
576,00;73,85
575,00;73,83
574,00;73,84
573,00;73,85
572,00;73,84
571,00;73,81
570,00;73,78
569,00;73,75
568,00;73,72
567,00;73,71
566,00;73,72
565,00;73,74
564,00;73,76
563,00;73,78
562,00;73,79
561,00;73,78
560,00;73,74
559,00;73,70
558,00;73,67
557,00;73,65
556,00;73,63
555,00;73,60
554,00;73,59
553,00;73,58
552,00;73,58
551,00;73,57
550,00;73,56
549,00;73,54
548,00;73,53
547,00;73,52
546,00;73,51
545,00;73,48
544,00;73,45
543,00;73,44
542,00;73,45
541,00;73,46
540,00;73,45
539,00;73,43
538,00;73,43
537,00;73,43
536,00;73,43
535,00;73,42
534,00;73,40
533,00;73,38
532,00;73,36
531,00;73,35
530,00;73,34
529,00;73,32
528,00;73,29
527,00;73,27
526,00;73,26
525,00;73,21
524,00;73,14
523,00;73,07
522,00;73,03
521,00;73,00
520,00;72,97
519,00;72,95
518,00;72,95
517,00;72,96
516,00;72,96
515,00;72,95
514,00;72,94
513,00;72,91
512,00;72,89
511,00;72,87
510,00;72,86
509,00;72,85
508,00;72,84
507,00;72,83
506,00;72,83
505,00;72,85
504,00;72,86
503,00;72,87
502,00;72,87
501,00;72,87
500,00;72,83
499,00;72,78
498,00;72,74
497,00;72,72
496,00;72,71
495,00;72,71
494,00;72,69
493,00;72,65
492,00;72,61
491,00;72,61
490,00;72,61
489,00;72,60
488,00;72,56
487,00;72,52
486,00;72,50
485,00;72,47
484,00;72,44
483,00;72,43
482,00;72,43
481,00;72,43
480,00;72,42
479,00;72,41
478,00;72,40
477,00;72,37
476,00;72,33
475,00;72,32
474,00;72,36
473,00;72,43
472,00;72,45
471,00;72,41
470,00;72,36
469,00;72,29
468,00;72,21
467,00;72,14
466,00;72,11
465,00;72,12
464,00;72,14
463,00;72,12
462,00;72,07
461,00;72,02
460,00;71,99
459,00;72,00
458,00;72,04
457,00;72,08
456,00;72,11
455,00;72,15
454,00;72,17
453,00;72,16
452,00;72,13
451,00;72,13
450,00;72,18
