Created as New Dataset;Sample 1001 By Administrator Date fredag, september 22 2017
cm-1;%T
4000,00;85,57
3999,00;85,56
3998,00;85,56
3997,00;85,56
3996,00;85,55
3995,00;85,55
3994,00;85,55
3993,00;85,54
3992,00;85,54
3991,00;85,55
3990,00;85,56
3989,00;85,57
3988,00;85,58
3987,00;85,58
3986,00;85,59
3985,00;85,59
3984,00;85,58
3983,00;85,58
3982,00;85,58
3981,00;85,58
3980,00;85,58
3979,00;85,58
3978,00;85,57
3977,00;85,57
3976,00;85,57
3975,00;85,56
3974,00;85,56
3973,00;85,56
3972,00;85,55
3971,00;85,56
3970,00;85,57
3969,00;85,58
3968,00;85,60
3967,00;85,61
3966,00;85,61
3965,00;85,59
3964,00;85,58
3963,00;85,57
3962,00;85,57
3961,00;85,58
3960,00;85,58
3959,00;85,59
3958,00;85,59
3957,00;85,60
3956,00;85,60
3955,00;85,59
3954,00;85,57
3953,00;85,53
3952,00;85,48
3951,00;85,43
3950,00;85,41
3949,00;85,41
3948,00;85,44
3947,00;85,46
3946,00;85,46
3945,00;85,45
3944,00;85,46
3943,00;85,49
3942,00;85,53
3941,00;85,55
3940,00;85,57
3939,00;85,61
3938,00;85,65
3937,00;85,65
3936,00;85,59
3935,00;85,49
3934,00;85,41
3933,00;85,38
3932,00;85,39
3931,00;85,43
3930,00;85,47
3929,00;85,48
3928,00;85,46
3927,00;85,43
3926,00;85,42
3925,00;85,43
3924,00;85,43
3923,00;85,39
3922,00;85,35
3921,00;85,33
3920,00;85,33
3919,00;85,33
3918,00;85,37
3917,00;85,46
3916,00;85,57
3915,00;85,66
3914,00;85,71
3913,00;85,76
3912,00;85,80
3911,00;85,79
3910,00;85,73
3909,00;85,61
3908,00;85,42
3907,00;85,19
3906,00;84,96
3905,00;84,77
3904,00;84,66
3903,00;84,62
3902,00;84,65
3901,00;84,79
3900,00;85,04
3899,00;85,32
3898,00;85,51
3897,00;85,58
3896,00;85,58
3895,00;85,52
3894,00;85,40
3893,00;85,28
3892,00;85,26
3891,00;85,30
3890,00;85,29
3889,00;85,18
3888,00;85,09
3887,00;85,12
3886,00;85,23
3885,00;85,29
3884,00;85,20
3883,00;85,06
3882,00;85,05
3881,00;85,20
3880,00;85,38
3879,00;85,45
3878,00;85,39
3877,00;85,34
3876,00;85,34
3875,00;85,32
3874,00;85,20
3873,00;84,94
3872,00;84,67
3871,00;84,61
3870,00;84,77
3869,00;84,93
3868,00;84,91
3867,00;84,85
3866,00;84,93
3865,00;85,08
3864,00;85,18
3863,00;85,21
3862,00;85,25
3861,00;85,34
3860,00;85,42
3859,00;85,39
3858,00;85,18
3857,00;84,77
3856,00;84,23
3855,00;83,76
3854,00;83,68
3853,00;84,05
3852,00;84,45
3851,00;84,64
3850,00;84,94
3849,00;85,37
3848,00;85,68
3847,00;85,74
3846,00;85,64
3845,00;85,47
3844,00;85,30
3843,00;85,10
3842,00;84,86
3841,00;84,62
3840,00;84,45
3839,00;84,40
3838,00;84,46
3837,00;84,57
3836,00;84,67
3835,00;84,79
3834,00;84,96
3833,00;85,17
3832,00;85,37
3831,00;85,48
3830,00;85,50
3829,00;85,48
3828,00;85,48
3827,00;85,51
3826,00;85,46
3825,00;85,24
3824,00;84,93
3823,00;84,68
3822,00;84,63
3821,00;84,73
3820,00;84,76
3819,00;84,62
3818,00;84,58
3817,00;84,81
3816,00;85,16
3815,00;85,40
3814,00;85,47
3813,00;85,54
3812,00;85,70
3811,00;85,78
3810,00;85,66
3809,00;85,44
3808,00;85,29
3807,00;85,28
3806,00;85,24
3805,00;85,03
3804,00;84,80
3803,00;84,73
3802,00;84,85
3801,00;85,00
3800,00;85,01
3799,00;84,94
3798,00;85,06
3797,00;85,36
3796,00;85,63
3795,00;85,77
3794,00;85,82
3793,00;85,89
3792,00;85,99
3791,00;86,06
3790,00;86,05
3789,00;86,00
3788,00;85,93
3787,00;85,87
3786,00;85,83
3785,00;85,81
3784,00;85,78
3783,00;85,70
3782,00;85,61
3781,00;85,57
3780,00;85,62
3779,00;85,71
3778,00;85,77
3777,00;85,82
3776,00;85,89
3775,00;85,97
3774,00;85,97
3773,00;85,84
3772,00;85,67
3771,00;85,57
3770,00;85,54
3769,00;85,53
3768,00;85,50
3767,00;85,52
3766,00;85,65
3765,00;85,80
3764,00;85,83
3763,00;85,74
3762,00;85,63
3761,00;85,56
3760,00;85,51
3759,00;85,46
3758,00;85,42
3757,00;85,38
3756,00;85,27
3755,00;85,09
3754,00;84,82
3753,00;84,51
3752,00;84,26
3751,00;84,20
3750,00;84,32
3749,00;84,41
3748,00;84,37
3747,00;84,30
3746,00;84,34
3745,00;84,60
3744,00;84,99
3743,00;85,21
3742,00;85,22
3741,00;85,29
3740,00;85,39
3739,00;85,29
3738,00;84,97
3737,00;84,66
3736,00;84,51
3735,00;84,54
3734,00;84,67
3733,00;84,90
3732,00;85,22
3731,00;85,49
3730,00;85,62
3729,00;85,67
3728,00;85,71
3727,00;85,74
3726,00;85,73
3725,00;85,67
3724,00;85,63
3723,00;85,66
3722,00;85,74
3721,00;85,80
3720,00;85,86
3719,00;85,92
3718,00;85,99
3717,00;85,99
3716,00;85,88
3715,00;85,66
3714,00;85,41
3713,00;85,20
3712,00;85,11
3711,00;85,15
3710,00;85,27
3709,00;85,45
3708,00;85,67
3707,00;85,90
3706,00;86,05
3705,00;86,06
3704,00;86,01
3703,00;85,95
3702,00;85,95
3701,00;86,00
3700,00;86,05
3699,00;86,09
3698,00;86,17
3697,00;86,25
3696,00;86,25
3695,00;86,14
3694,00;85,94
3693,00;85,68
3692,00;85,41
3691,00;85,15
3690,00;85,04
3689,00;85,13
3688,00;85,35
3687,00;85,56
3686,00;85,78
3685,00;86,03
3684,00;86,25
3683,00;86,33
3682,00;86,26
3681,00;86,10
3680,00;85,88
3679,00;85,54
3678,00;85,12
3677,00;84,81
3676,00;84,79
3675,00;84,99
3674,00;85,06
3673,00;84,99
3672,00;85,05
3671,00;85,29
3670,00;85,54
3669,00;85,73
3668,00;85,84
3667,00;85,98
3666,00;86,22
3665,00;86,43
3664,00;86,53
3663,00;86,53
3662,00;86,49
3661,00;86,41
3660,00;86,27
3659,00;86,10
3658,00;85,96
3657,00;85,93
3656,00;85,98
3655,00;85,96
3654,00;85,78
3653,00;85,53
3652,00;85,25
3651,00;84,96
3650,00;84,78
3649,00;84,81
3648,00;85,01
3647,00;85,29
3646,00;85,60
3645,00;85,91
3644,00;86,18
3643,00;86,35
3642,00;86,43
3641,00;86,42
3640,00;86,37
3639,00;86,34
3638,00;86,30
3637,00;86,25
3636,00;86,18
3635,00;86,13
3634,00;86,06
3633,00;85,89
3632,00;85,59
3631,00;85,28
3630,00;85,15
3629,00;85,31
3628,00;85,62
3627,00;85,82
3626,00;85,97
3625,00;86,19
3624,00;86,33
3623,00;86,27
3622,00;86,05
3621,00;85,83
3620,00;85,71
3619,00;85,70
3618,00;85,73
3617,00;85,73
3616,00;85,73
3615,00;85,77
3614,00;85,81
3613,00;85,82
3612,00;85,78
3611,00;85,74
3610,00;85,77
3609,00;85,89
3608,00;86,05
3607,00;86,18
3606,00;86,26
3605,00;86,31
3604,00;86,33
3603,00;86,32
3602,00;86,28
3601,00;86,22
3600,00;86,16
3599,00;86,10
3598,00;86,05
3597,00;86,03
3596,00;86,04
3595,00;86,09
3594,00;86,15
3593,00;86,19
3592,00;86,16
3591,00;86,07
3590,00;85,96
3589,00;85,87
3588,00;85,89
3587,00;86,00
3586,00;86,13
3585,00;86,24
3584,00;86,35
3583,00;86,46
3582,00;86,51
3581,00;86,52
3580,00;86,50
3579,00;86,47
3578,00;86,46
3577,00;86,45
3576,00;86,44
3575,00;86,45
3574,00;86,46
3573,00;86,44
3572,00;86,38
3571,00;86,24
3570,00;86,05
3569,00;85,87
3568,00;85,79
3567,00;85,84
3566,00;85,95
3565,00;86,06
3564,00;86,17
3563,00;86,28
3562,00;86,37
3561,00;86,44
3560,00;86,47
3559,00;86,50
3558,00;86,52
3557,00;86,52
3556,00;86,50
3555,00;86,46
3554,00;86,43
3553,00;86,41
3552,00;86,40
3551,00;86,39
3550,00;86,35
3549,00;86,31
3548,00;86,28
3547,00;86,28
3546,00;86,30
3545,00;86,35
3544,00;86,41
3543,00;86,47
3542,00;86,52
3541,00;86,56
3540,00;86,58
3539,00;86,58
3538,00;86,57
3537,00;86,56
3536,00;86,56
3535,00;86,57
3534,00;86,57
3533,00;86,56
3532,00;86,53
3531,00;86,50
3530,00;86,45
3529,00;86,41
3528,00;86,38
3527,00;86,37
3526,00;86,36
3525,00;86,37
3524,00;86,41
3523,00;86,47
3522,00;86,51
3521,00;86,54
3520,00;86,57
3519,00;86,60
3518,00;86,62
3517,00;86,63
3516,00;86,64
3515,00;86,64
3514,00;86,63
3513,00;86,61
3512,00;86,58
3511,00;86,55
3510,00;86,54
3509,00;86,55
3508,00;86,56
3507,00;86,55
3506,00;86,54
3505,00;86,52
3504,00;86,51
3503,00;86,52
3502,00;86,53
3501,00;86,56
3500,00;86,60
3499,00;86,64
3498,00;86,66
3497,00;86,67
3496,00;86,68
3495,00;86,68
3494,00;86,68
3493,00;86,68
3492,00;86,69
3491,00;86,69
3490,00;86,68
3489,00;86,67
3488,00;86,67
3487,00;86,68
3486,00;86,68
3485,00;86,67
3484,00;86,66
3483,00;86,66
3482,00;86,67
3481,00;86,68
3480,00;86,69
3479,00;86,71
3478,00;86,73
3477,00;86,74
3476,00;86,75
3475,00;86,75
3474,00;86,75
3473,00;86,76
3472,00;86,76
3471,00;86,76
3470,00;86,76
3469,00;86,76
3468,00;86,76
3467,00;86,76
3466,00;86,76
3465,00;86,75
3464,00;86,75
3463,00;86,75
3462,00;86,75
3461,00;86,75
3460,00;86,75
3459,00;86,76
3458,00;86,77
3457,00;86,79
3456,00;86,80
3455,00;86,80
3454,00;86,81
3453,00;86,80
3452,00;86,80
3451,00;86,78
3450,00;86,75
3449,00;86,72
3448,00;86,70
3447,00;86,69
3446,00;86,70
3445,00;86,71
3444,00;86,73
3443,00;86,76
3442,00;86,78
3441,00;86,80
3440,00;86,81
3439,00;86,81
3438,00;86,82
3437,00;86,83
3436,00;86,84
3435,00;86,84
3434,00;86,83
3433,00;86,84
3432,00;86,84
3431,00;86,84
3430,00;86,84
3429,00;86,83
3428,00;86,83
3427,00;86,83
3426,00;86,83
3425,00;86,83
3424,00;86,82
3423,00;86,80
3422,00;86,79
3421,00;86,79
3420,00;86,79
3419,00;86,80
3418,00;86,82
3417,00;86,84
3416,00;86,85
3415,00;86,86
3414,00;86,87
3413,00;86,86
3412,00;86,86
3411,00;86,86
3410,00;86,86
3409,00;86,86
3408,00;86,86
3407,00;86,86
3406,00;86,87
3405,00;86,87
3404,00;86,87
3403,00;86,87
3402,00;86,87
3401,00;86,86
3400,00;86,86
3399,00;86,85
3398,00;86,85
3397,00;86,86
3396,00;86,85
3395,00;86,85
3394,00;86,85
3393,00;86,85
3392,00;86,86
3391,00;86,86
3390,00;86,87
3389,00;86,87
3388,00;86,88
3387,00;86,88
3386,00;86,88
3385,00;86,88
3384,00;86,88
3383,00;86,88
3382,00;86,89
3381,00;86,89
3380,00;86,90
3379,00;86,90
3378,00;86,90
3377,00;86,91
3376,00;86,91
3375,00;86,91
3374,00;86,91
3373,00;86,91
3372,00;86,91
3371,00;86,91
3370,00;86,91
3369,00;86,90
3368,00;86,90
3367,00;86,90
3366,00;86,90
3365,00;86,90
3364,00;86,90
3363,00;86,90
3362,00;86,91
3361,00;86,92
3360,00;86,92
3359,00;86,92
3358,00;86,92
3357,00;86,92
3356,00;86,92
3355,00;86,92
3354,00;86,93
3353,00;86,94
3352,00;86,94
3351,00;86,95
3350,00;86,95
3349,00;86,95
3348,00;86,95
3347,00;86,96
3346,00;86,96
3345,00;86,96
3344,00;86,96
3343,00;86,96
3342,00;86,97
3341,00;86,97
3340,00;86,97
3339,00;86,96
3338,00;86,96
3337,00;86,95
3336,00;86,95
3335,00;86,95
3334,00;86,96
3333,00;86,96
3332,00;86,97
3331,00;86,97
3330,00;86,97
3329,00;86,97
3328,00;86,98
3327,00;86,98
3326,00;86,98
3325,00;86,98
3324,00;86,99
3323,00;86,99
3322,00;87,00
3321,00;87,00
3320,00;87,00
3319,00;87,01
3318,00;87,01
3317,00;87,01
3316,00;87,01
3315,00;87,01
3314,00;87,01
3313,00;87,01
3312,00;87,01
3311,00;87,00
3310,00;87,00
3309,00;87,01
3308,00;87,01
3307,00;87,02
3306,00;87,03
3305,00;87,04
3304,00;87,04
3303,00;87,04
3302,00;87,04
3301,00;87,04
3300,00;87,04
3299,00;87,04
3298,00;87,05
3297,00;87,05
3296,00;87,05
3295,00;87,05
3294,00;87,05
3293,00;87,05
3292,00;87,05
3291,00;87,05
3290,00;87,06
3289,00;87,06
3288,00;87,07
3287,00;87,07
3286,00;87,07
3285,00;87,07
3284,00;87,08
3283,00;87,08
3282,00;87,08
3281,00;87,08
3280,00;87,07
3279,00;87,07
3278,00;87,07
3277,00;87,07
3276,00;87,07
3275,00;87,07
3274,00;87,08
3273,00;87,08
3272,00;87,09
3271,00;87,11
3270,00;87,11
3269,00;87,12
3268,00;87,12
3267,00;87,12
3266,00;87,12
3265,00;87,12
3264,00;87,12
3263,00;87,13
3262,00;87,13
3261,00;87,13
3260,00;87,13
3259,00;87,13
3258,00;87,13
3257,00;87,13
3256,00;87,13
3255,00;87,13
3254,00;87,13
3253,00;87,13
3252,00;87,14
3251,00;87,15
3250,00;87,16
3249,00;87,16
3248,00;87,16
3247,00;87,16
3246,00;87,16
3245,00;87,16
3244,00;87,16
3243,00;87,16
3242,00;87,17
3241,00;87,17
3240,00;87,18
3239,00;87,18
3238,00;87,19
3237,00;87,19
3236,00;87,20
3235,00;87,20
3234,00;87,20
3233,00;87,20
3232,00;87,20
3231,00;87,19
3230,00;87,19
3229,00;87,19
3228,00;87,20
3227,00;87,20
3226,00;87,21
3225,00;87,21
3224,00;87,21
3223,00;87,21
3222,00;87,20
3221,00;87,20
3220,00;87,20
3219,00;87,20
3218,00;87,21
3217,00;87,21
3216,00;87,21
3215,00;87,21
3214,00;87,21
3213,00;87,21
3212,00;87,21
3211,00;87,21
3210,00;87,22
3209,00;87,23
3208,00;87,24
3207,00;87,25
3206,00;87,26
3205,00;87,26
3204,00;87,26
3203,00;87,26
3202,00;87,26
3201,00;87,26
3200,00;87,25
3199,00;87,25
3198,00;87,24
3197,00;87,24
3196,00;87,24
3195,00;87,24
3194,00;87,25
3193,00;87,25
3192,00;87,26
3191,00;87,27
3190,00;87,28
3189,00;87,28
3188,00;87,28
3187,00;87,27
3186,00;87,27
3185,00;87,27
3184,00;87,27
3183,00;87,27
3182,00;87,27
3181,00;87,26
3180,00;87,26
3179,00;87,26
3178,00;87,26
3177,00;87,27
3176,00;87,27
3175,00;87,28
3174,00;87,29
3173,00;87,29
3172,00;87,30
3171,00;87,30
3170,00;87,30
3169,00;87,30
3168,00;87,30
3167,00;87,30
3166,00;87,30
3165,00;87,30
3164,00;87,30
3163,00;87,30
3162,00;87,30
3161,00;87,30
3160,00;87,30
3159,00;87,30
3158,00;87,30
3157,00;87,30
3156,00;87,31
3155,00;87,31
3154,00;87,31
3153,00;87,32
3152,00;87,32
3151,00;87,32
3150,00;87,32
3149,00;87,31
3148,00;87,31
3147,00;87,31
3146,00;87,31
3145,00;87,32
3144,00;87,32
3143,00;87,32
3142,00;87,33
3141,00;87,33
3140,00;87,33
3139,00;87,34
3138,00;87,34
3137,00;87,34
3136,00;87,33
3135,00;87,32
3134,00;87,32
3133,00;87,32
3132,00;87,32
3131,00;87,33
3130,00;87,33
3129,00;87,34
3128,00;87,34
3127,00;87,34
3126,00;87,33
3125,00;87,32
3124,00;87,32
3123,00;87,32
3122,00;87,33
3121,00;87,34
3120,00;87,34
3119,00;87,35
3118,00;87,35
3117,00;87,35
3116,00;87,35
3115,00;87,35
3114,00;87,35
3113,00;87,35
3112,00;87,35
3111,00;87,36
3110,00;87,37
3109,00;87,37
3108,00;87,38
3107,00;87,38
3106,00;87,37
3105,00;87,37
3104,00;87,36
3103,00;87,36
3102,00;87,36
3101,00;87,36
3100,00;87,37
3099,00;87,37
3098,00;87,37
3097,00;87,37
3096,00;87,37
3095,00;87,37
3094,00;87,38
3093,00;87,39
3092,00;87,40
3091,00;87,41
3090,00;87,41
3089,00;87,42
3088,00;87,42
3087,00;87,42
3086,00;87,43
3085,00;87,43
3084,00;87,43
3083,00;87,42
3082,00;87,42
3081,00;87,41
3080,00;87,41
3079,00;87,41
3078,00;87,41
3077,00;87,42
3076,00;87,43
3075,00;87,44
3074,00;87,44
3073,00;87,44
3072,00;87,44
3071,00;87,44
3070,00;87,44
3069,00;87,44
3068,00;87,43
3067,00;87,43
3066,00;87,43
3065,00;87,42
3064,00;87,42
3063,00;87,43
3062,00;87,44
3061,00;87,45
3060,00;87,45
3059,00;87,45
3058,00;87,45
3057,00;87,45
3056,00;87,46
3055,00;87,47
3054,00;87,48
3053,00;87,48
3052,00;87,48
3051,00;87,48
3050,00;87,49
3049,00;87,49
3048,00;87,49
3047,00;87,50
3046,00;87,51
3045,00;87,51
3044,00;87,51
3043,00;87,51
3042,00;87,51
3041,00;87,50
3040,00;87,50
3039,00;87,51
3038,00;87,51
3037,00;87,51
3036,00;87,51
3035,00;87,51
3034,00;87,50
3033,00;87,50
3032,00;87,50
3031,00;87,50
3030,00;87,51
3029,00;87,51
3028,00;87,52
3027,00;87,52
3026,00;87,52
3025,00;87,52
3024,00;87,52
3023,00;87,52
3022,00;87,53
3021,00;87,54
3020,00;87,54
3019,00;87,55
3018,00;87,55
3017,00;87,56
3016,00;87,57
3015,00;87,58
3014,00;87,58
3013,00;87,59
3012,00;87,59
3011,00;87,59
3010,00;87,59
3009,00;87,59
3008,00;87,59
3007,00;87,59
3006,00;87,59
3005,00;87,58
3004,00;87,58
3003,00;87,57
3002,00;87,57
3001,00;87,58
3000,00;87,58
2999,00;87,58
2998,00;87,58
2997,00;87,58
2996,00;87,57
2995,00;87,57
2994,00;87,56
2993,00;87,56
2992,00;87,56
2991,00;87,56
2990,00;87,56
2989,00;87,55
2988,00;87,55
2987,00;87,55
2986,00;87,55
2985,00;87,55
2984,00;87,55
2983,00;87,55
2982,00;87,55
2981,00;87,56
2980,00;87,56
2979,00;87,56
2978,00;87,56
2977,00;87,56
2976,00;87,56
2975,00;87,55
2974,00;87,55
2973,00;87,55
2972,00;87,56
2971,00;87,56
2970,00;87,56
2969,00;87,57
2968,00;87,58
2967,00;87,59
2966,00;87,61
2965,00;87,62
2964,00;87,63
2963,00;87,64
2962,00;87,65
2961,00;87,65
2960,00;87,66
2959,00;87,67
2958,00;87,68
2957,00;87,69
2956,00;87,70
2955,00;87,70
2954,00;87,70
2953,00;87,70
2952,00;87,70
2951,00;87,70
2950,00;87,70
2949,00;87,70
2948,00;87,70
2947,00;87,71
2946,00;87,71
2945,00;87,71
2944,00;87,71
2943,00;87,71
2942,00;87,72
2941,00;87,72
2940,00;87,73
2939,00;87,75
2938,00;87,76
2937,00;87,78
2936,00;87,81
2935,00;87,83
2934,00;87,85
2933,00;87,87
2932,00;87,88
2931,00;87,91
2930,00;87,93
2929,00;87,94
2928,00;87,96
2927,00;87,97
2926,00;87,98
2925,00;88,00
2924,00;88,02
2923,00;88,03
2922,00;88,04
2921,00;88,05
2920,00;88,05
2919,00;88,04
2918,00;88,03
2917,00;88,01
2916,00;87,99
2915,00;87,97
2914,00;87,96
2913,00;87,94
2912,00;87,92
2911,00;87,90
2910,00;87,89
2909,00;87,88
2908,00;87,87
2907,00;87,87
2906,00;87,86
2905,00;87,85
2904,00;87,85
2903,00;87,84
2902,00;87,84
2901,00;87,84
2900,00;87,84
2899,00;87,83
2898,00;87,83
2897,00;87,83
2896,00;87,83
2895,00;87,83
2894,00;87,83
2893,00;87,83
2892,00;87,82
2891,00;87,82
2890,00;87,81
2889,00;87,81
2888,00;87,80
2887,00;87,80
2886,00;87,80
2885,00;87,80
2884,00;87,80
2883,00;87,80
2882,00;87,80
2881,00;87,80
2880,00;87,79
2879,00;87,79
2878,00;87,79
2877,00;87,79
2876,00;87,80
2875,00;87,80
2874,00;87,80
2873,00;87,81
2872,00;87,81
2871,00;87,81
2870,00;87,81
2869,00;87,80
2868,00;87,80
2867,00;87,80
2866,00;87,80
2865,00;87,81
2864,00;87,83
2863,00;87,85
2862,00;87,88
2861,00;87,91
2860,00;87,94
2859,00;87,98
2858,00;88,01
2857,00;88,03
2856,00;88,05
2855,00;88,07
2854,00;88,07
2853,00;88,08
2852,00;88,07
2851,00;88,06
2850,00;88,05
2849,00;88,04
2848,00;88,03
2847,00;88,02
2846,00;88,00
2845,00;87,99
2844,00;87,97
2843,00;87,96
2842,00;87,95
2841,00;87,95
2840,00;87,95
2839,00;87,95
2838,00;87,95
2837,00;87,94
2836,00;87,94
2835,00;87,93
2834,00;87,93
2833,00;87,93
2832,00;87,92
2831,00;87,93
2830,00;87,93
2829,00;87,93
2828,00;87,93
2827,00;87,94
2826,00;87,94
2825,00;87,94
2824,00;87,94
2823,00;87,94
2822,00;87,94
2821,00;87,94
2820,00;87,94
2819,00;87,94
2818,00;87,94
2817,00;87,94
2816,00;87,94
2815,00;87,94
2814,00;87,95
2813,00;87,95
2812,00;87,96
2811,00;87,96
2810,00;87,96
2809,00;87,97
2808,00;87,97
2807,00;87,97
2806,00;87,97
2805,00;87,97
2804,00;87,97
2803,00;87,97
2802,00;87,98
2801,00;87,98
2800,00;87,99
2799,00;87,99
2798,00;88,00
2797,00;88,00
2796,00;87,99
2795,00;87,99
2794,00;87,99
2793,00;87,99
2792,00;88,00
2791,00;88,00
2790,00;88,00
2789,00;88,00
2788,00;88,01
2787,00;88,01
2786,00;88,01
2785,00;88,02
2784,00;88,02
2783,00;88,02
2782,00;88,02
2781,00;88,02
2780,00;88,02
2779,00;88,02
2778,00;88,02
2777,00;88,03
2776,00;88,03
2775,00;88,04
2774,00;88,05
2773,00;88,05
2772,00;88,05
2771,00;88,05
2770,00;88,05
2769,00;88,05
2768,00;88,06
2767,00;88,06
2766,00;88,06
2765,00;88,07
2764,00;88,07
2763,00;88,07
2762,00;88,07
2761,00;88,07
2760,00;88,07
2759,00;88,07
2758,00;88,08
2757,00;88,08
2756,00;88,09
2755,00;88,09
2754,00;88,10
2753,00;88,10
2752,00;88,10
2751,00;88,10
2750,00;88,10
2749,00;88,11
2748,00;88,11
2747,00;88,11
2746,00;88,11
2745,00;88,11
2744,00;88,12
