60min.csv;;Kemi1\Kemi01;29-09-2017 13:59:14;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
470;0.0631
471;0.0621
472;0.0615
473;0.0605
474;0.0601
475;0.0592
476;0.0584
477;0.0578
478;0.0569
479;0.0557
480;0.0552
481;0.0549
482;0.0537
483;0.0528
484;0.0523
485;0.0516
486;0.0511
487;0.0505
488;0.0499
489;0.0492
490;0.0484
491;0.0475
492;0.047
493;0.0462
494;0.0457
495;0.0449
496;0.0443
497;0.0439
498;0.0425
499;0.0416
500;0.0407
501;0.0403
502;0.0402
503;0.0399
504;0.0388
505;0.0378
506;0.0369
507;0.0379
508;0.0361
509;0.036
510;0.0352
511;0.0339
512;0.0336
513;0.0331
514;0.0327
515;0.0322
516;0.0317
517;0.0302
518;0.03
519;0.0296
520;0.0297
521;0.0294
522;0.028
523;0.0284
524;0.0278
525;0.0273
526;0.0269
527;0.0257
528;0.0261
529;0.0253
530;0.0255
531;0.0251
532;0.0243
533;0.0239
534;0.0237
535;0.0234
536;0.0223
537;0.022
538;0.0216
539;0.0212
540;0.0209
541;0.021
542;0.0205
543;0.0206
544;0.02
545;0.02
546;0.0195
547;0.0186
548;0.0192
549;0.0186
550;0.0179
551;0.0177
552;0.0174
553;0.0168
554;0.017
555;0.0174
556;0.0166
557;0.016
558;0.0162
559;0.016
560;0.016
561;0.0162
562;0.0157
563;0.015
564;0.0155
565;0.0157
566;0.0148
567;0.0145
568;0.0149
569;0.015
570;0.0138
571;0.0135
572;0.0138
573;0.0133
574;0.0141
575;0.0128
576;0.0134
577;0.013
578;0.013
579;0.0129
580;0.0125
581;0.0123
582;0.0138
583;0.0122
584;0.0119
585;0.0121
586;0.0117
587;0.0113
588;0.0112
589;0.0115
590;0.0116
591;0.0116
592;0.0113
593;0.0116
594;0.0116
595;0.0103
596;0.0109
597;0.0119
598;0.0104
599;0.0104
600;0.0095
601;0.0108
602;0.01
603;0.0101
604;0.0097
605;0.0097
606;0.01
607;0.0103
608;0.0099
609;0.0102
610;0.0104
611;0.0095
612;0.0094
613;0.0096
614;0.0096
615;0.0096
616;0.0086
617;0.0088
618;0.009
619;0.009
620;0.0089
621;0.0094
622;0.0087
623;0.0088
624;0.0088
625;0.0084
626;0.0085
627;0.01
628;0.0091
629;0.0081
630;0.008
631;0.0076
632;0.0081
633;0.0082
634;0.0072
635;0.0074
636;0.0071
637;0.0072
638;0.0071
639;0.0071
640;0.0072
641;0.0072
642;0.0069
643;0.0068
644;0.0064
645;0.0072
646;0.0073
647;0.0065
648;0.0072
649;0.0071
650;0.0069
651;0.0061
652;0.0073
653;0.0067
654;0.0066
655;0.0069
656;0.0062
657;0.0064
658;0.0065
659;0.0058
660;0.0069
661;0.0063
662;0.0066
663;0.006
664;0.0057
665;0.0068
666;0.0056
667;0.0062
668;0.0057
669;0.008
670;0.0065
671;0.0064
672;0.0069
673;0.0063
674;0.0071
675;0.0068
676;0.0064
677;0.0067
678;0.0065
679;0.0062
680;0.0062
681;0.0068
682;0.0073
683;0.0069
684;0.0065
685;0.0063
686;0.0057
687;0.0068
688;0.0063
689;0.007
690;0.0058
691;0.0063
692;0.0056
693;0.0071
694;0.0058
695;0.0057
696;0.0061
697;0.0058
698;0.0077
699;0.0064
700;0.0061
701;0.007
702;0.0052
703;0.0049
704;0.0048
705;0.0052
706;0.0051
707;0.0042
708;0.0062
709;0.0051
710;0.0039
711;0.0048
712;0.0051
713;0.004
714;0.0047
715;0.0044
716;0.0047
717;0.0046
718;0.0045
719;0.0042
720;0.0044
721;0.0033
722;0.0043
723;0.0041
724;0.0053
725;0.0043
726;0.0043
727;0.0036
728;0.0055
729;0.0046
730;0.0043
731;0.0048
732;0.0044
733;0.0055
734;0.0058
735;0.0043
736;0.0033
737;0.0055
738;0.004
739;0.0051
740;0.0041
741;0.0042
742;0.005
743;0.0042
744;0.0043
745;0.0038
746;0.0046
747;0.003
748;0.0041
749;0.0034
750;0.0041
751;0.0037
752;0.0039
753;0.0029
754;0.0041
755;0.0041
756;0.0037
757;0.004
758;0.0042
759;0.0039
760;0.0039
761;0.0043
762;0.0034
763;0.0037
764;0.0038
765;0.0039
766;0.0038
767;0.0029
768;0.0037
769;0.0039
770;0.0035
771;0.0039
772;0.0033
773;0.0031
774;0.0029
775;0.0029
776;0.0031
777;0.0032
778;0.004
779;0.0032
780;0.0025
781;0.003
782;0.0035
783;0.0035
784;0.0024
785;0.0036
786;0.004
787;0.0042
788;0.0035
789;0.0034
790;0.0039
791;0.0029
792;0.0039
793;0.0033
794;0.002
795;0.0035
796;0.0039
797;0.0028
798;0.0033
799;0.0036
800;0.0043
