80min.csv;;Kemi1\Kemi01;29-09-2017 14:08:09;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
374;0.5659
375;0.4966
376;0.4357
377;0.3878
378;0.3511
379;0.3155
380;0.282
381;0.2549
382;0.2329
383;0.2153
384;0.2008
385;0.1881
386;0.1766
387;0.168
388;0.1608
389;0.1547
390;0.149
391;0.144
392;0.1401
393;0.1367
394;0.133
395;0.1305
396;0.1277
397;0.125
398;0.1222
399;0.1211
400;0.1188
401;0.1173
402;0.1152
403;0.1137
404;0.1128
405;0.1114
406;0.1102
407;0.1089
408;0.1075
409;0.1067
410;0.1053
411;0.1045
412;0.1029
413;0.1023
414;0.1016
415;0.1006
416;0.0995
417;0.0988
418;0.0979
419;0.097
420;0.0961
421;0.0954
422;0.0947
423;0.094
424;0.0932
425;0.0926
426;0.0921
427;0.0913
428;0.0906
429;0.09
430;0.0894
431;0.0887
432;0.0876
433;0.0871
434;0.0867
435;0.0861
436;0.0856
437;0.0848
438;0.0839
439;0.0831
440;0.0826
441;0.082
442;0.0812
443;0.0808
444;0.08
445;0.0793
446;0.0786
447;0.078
448;0.0775
449;0.077
450;0.0763
451;0.0757
452;0.0751
453;0.0744
454;0.0735
455;0.0729
456;0.0723
457;0.072
458;0.0713
459;0.0701
460;0.0697
461;0.0693
462;0.0686
463;0.0677
464;0.0672
465;0.0663
466;0.0653
467;0.0651
468;0.0641
469;0.0637
470;0.063
471;0.0622
472;0.0615
473;0.0611
474;0.06
475;0.0592
476;0.0591
477;0.0582
478;0.057
479;0.0568
480;0.056
481;0.0554
482;0.0542
483;0.053
484;0.0524
485;0.0519
486;0.0516
487;0.0508
488;0.05
489;0.0492
490;0.0488
491;0.0473
492;0.0472
493;0.047
494;0.0454
495;0.0444
496;0.0445
497;0.0434
498;0.0429
499;0.0419
500;0.0414
501;0.0412
502;0.0396
503;0.04
504;0.0388
505;0.0382
506;0.0376
507;0.0362
508;0.036
509;0.035
510;0.0344
511;0.0339
512;0.0341
513;0.0327
514;0.032
515;0.0317
516;0.0306
517;0.0301
518;0.0307
519;0.0298
520;0.029
521;0.0288
522;0.0287
523;0.0272
524;0.0275
525;0.0268
526;0.0267
527;0.0266
528;0.0262
529;0.025
530;0.0252
531;0.0244
532;0.0244
533;0.0247
534;0.024
535;0.0224
536;0.023
537;0.0218
538;0.022
539;0.0209
540;0.021
541;0.0206
542;0.0205
543;0.0207
544;0.0196
545;0.0204
546;0.0194
547;0.0202
548;0.0192
549;0.0189
550;0.0179
551;0.0177
552;0.0173
553;0.0173
554;0.017
555;0.0165
556;0.0167
557;0.0165
558;0.0163
559;0.0159
560;0.0156
561;0.0153
562;0.0159
563;0.0151
564;0.0168
565;0.0148
566;0.0147
567;0.0151
568;0.0148
569;0.0141
570;0.0146
571;0.0137
572;0.0135
573;0.0137
574;0.0135
575;0.0134
576;0.0137
577;0.0139
578;0.0132
579;0.0129
580;0.0138
581;0.0121
582;0.0125
583;0.013
584;0.0129
585;0.0116
586;0.012
587;0.0113
588;0.0116
589;0.0121
590;0.012
591;0.0112
592;0.0113
593;0.0105
594;0.0113
595;0.0116
596;0.0116
597;0.0121
598;0.0116
599;0.0114
600;0.01
601;0.0108
602;0.01
603;0.0104
604;0.0112
605;0.0112
606;0.0109
607;0.0101
608;0.0096
609;0.0109
610;0.01
611;0.0101
612;0.0092
613;0.0098
614;0.0094
615;0.0098
616;0.01
617;0.0101
618;0.0095
619;0.0091
620;0.009
621;0.0093
622;0.0093
623;0.0085
624;0.009
625;0.0084
626;0.0093
627;0.0094
628;0.0088
629;0.0092
630;0.0087
631;0.0076
632;0.0083
633;0.0086
634;0.0086
635;0.0083
636;0.0076
637;0.0078
638;0.0083
639;0.0084
640;0.0079
641;0.0081
642;0.0073
643;0.0069
644;0.0074
645;0.0069
646;0.0076
647;0.0077
648;0.0076
649;0.0069
650;0.0078
651;0.0073
652;0.0081
653;0.0082
654;0.0067
655;0.0065
656;0.0075
657;0.0068
658;0.0067
659;0.0063
660;0.0074
661;0.007
662;0.0064
663;0.0061
664;0.0071
665;0.0066
666;0.0067
667;0.0066
668;0.0081
669;0.0068
670;0.0074
671;0.0069
672;0.0079
673;0.0073
674;0.0067
675;0.0068
676;0.0068
677;0.0071
678;0.0075
679;0.0067
680;0.0078
681;0.0072
682;0.0066
683;0.0069
684;0.0065
685;0.0065
686;0.0067
687;0.0062
688;0.0068
689;0.006
690;0.0067
691;0.0064
692;0.0066
693;0.0057
694;0.0047
695;0.0075
696;0.007
697;0.0059
698;0.0064
699;0.0062
700;0.0065
701;0.0061
702;0.0051
703;0.0053
704;0.0057
705;0.0055
706;0.0064
707;0.0054
708;0.0051
709;0.0053
710;0.0051
711;0.0052
712;0.0051
713;0.0051
714;0.0053
715;0.0049
716;0.005
717;0.0055
718;0.0042
719;0.0052
720;0.0049
721;0.0047
722;0.0049
723;0.0048
724;0.0053
725;0.0041
726;0.0046
727;0.0046
728;0.0047
729;0.004
730;0.0048
731;0.0054
732;0.0064
733;0.0044
734;0.0049
735;0.0047
736;0.0046
737;0.0049
738;0.0043
739;0.0052
740;0.0043
741;0.0042
742;0.0042
743;0.0057
744;0.0038
745;0.0039
746;0.0043
747;0.0057
748;0.0045
749;0.0045
750;0.0055
751;0.0048
752;0.0046
753;0.0057
754;0.005
755;0.0041
756;0.0041
757;0.0035
758;0.0044
759;0.0045
760;0.0046
761;0.0045
762;0.0041
763;0.0048
764;0.004
765;0.0048
766;0.0042
767;0.0048
768;0.0055
769;0.0047
770;0.0038
771;0.0032
772;0.0045
773;0.004
774;0.0041
775;0.0033
776;0.0041
777;0.0037
778;0.0039
779;0.0043
780;0.0043
781;0.0036
782;0.0032
783;0.0043
784;0.0038
785;0.0041
786;0.0041
787;0.0049
788;0.0027
789;0.0044
790;0.0046
791;0.0043
792;0.0041
793;0.0032
794;0.0044
795;0.0043
796;0.0036
797;0.004
798;0.0042
799;0.0041
800;0.0055
