0min.csv;;Kemi1\Kemi01;29-09-2017 13:31:30;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
423;0.1386
424;0.138
425;0.1376
426;0.1372
427;0.1366
428;0.1361
429;0.1356
430;0.1347
431;0.1342
432;0.1334
433;0.1327
434;0.132
435;0.1315
436;0.1306
437;0.1298
438;0.129
439;0.1283
440;0.1273
441;0.1267
442;0.1258
443;0.125
444;0.1241
445;0.1233
446;0.1222
447;0.1216
448;0.121
449;0.1201
450;0.1194
451;0.1185
452;0.1176
453;0.1168
454;0.1159
455;0.1151
456;0.1142
457;0.1133
458;0.1124
459;0.1116
460;0.1108
461;0.11
462;0.1089
463;0.108
464;0.1074
465;0.1061
466;0.1053
467;0.1046
468;0.1037
469;0.1027
470;0.1023
471;0.1014
472;0.1008
473;0.0997
474;0.099
475;0.0986
476;0.0972
477;0.0968
478;0.096
479;0.0953
480;0.0948
481;0.0939
482;0.0929
483;0.0922
484;0.0918
485;0.0911
486;0.0904
487;0.0898
488;0.0891
489;0.0885
490;0.0876
491;0.0867
492;0.0861
493;0.0854
494;0.0846
495;0.084
496;0.0834
497;0.0827
498;0.0818
499;0.0812
500;0.0807
501;0.0793
502;0.079
503;0.0781
504;0.0775
505;0.0763
506;0.0755
507;0.0752
508;0.0741
509;0.0736
510;0.0725
511;0.0716
512;0.0711
513;0.0702
514;0.0697
515;0.069
516;0.0678
517;0.067
518;0.0661
519;0.0654
520;0.0648
521;0.0639
522;0.0631
523;0.0621
524;0.0617
525;0.0603
526;0.0596
527;0.0587
528;0.0581
529;0.0575
530;0.0567
531;0.0559
532;0.0551
533;0.0541
534;0.0532
535;0.0527
536;0.052
537;0.051
538;0.0502
539;0.0492
540;0.0484
541;0.0475
542;0.0469
543;0.046
544;0.0454
545;0.0442
546;0.0434
547;0.0425
548;0.0419
549;0.041
550;0.0404
551;0.04
552;0.039
553;0.0379
554;0.0369
555;0.0365
556;0.0357
557;0.0351
558;0.0343
559;0.0336
560;0.0331
561;0.0324
562;0.0321
563;0.0312
564;0.0305
565;0.0302
566;0.0297
567;0.0291
568;0.0285
569;0.0282
570;0.0274
571;0.0273
572;0.0266
573;0.0261
574;0.0258
575;0.0252
576;0.0251
577;0.0243
578;0.0239
579;0.0237
580;0.0235
581;0.0225
582;0.0227
583;0.0219
584;0.0218
585;0.0216
586;0.0212
587;0.0211
588;0.0207
589;0.0207
590;0.02
591;0.0202
592;0.0198
593;0.0195
594;0.019
595;0.0189
596;0.0187
597;0.0185
598;0.0183
599;0.0182
600;0.0177
601;0.0177
602;0.0175
603;0.0169
604;0.017
605;0.0169
606;0.0165
607;0.0165
608;0.0165
609;0.0162
610;0.0162
611;0.0154
612;0.016
613;0.0158
614;0.0156
615;0.0151
616;0.0155
617;0.0158
618;0.0149
619;0.0145
620;0.0146
621;0.0148
622;0.0144
623;0.0144
624;0.0138
625;0.0141
626;0.0132
627;0.0138
628;0.013
629;0.0136
630;0.0134
631;0.0133
632;0.0137
633;0.013
634;0.0127
635;0.013
636;0.013
637;0.0127
638;0.0119
639;0.0127
640;0.0122
641;0.0126
642;0.0122
643;0.0126
644;0.012
645;0.0121
646;0.0126
647;0.0119
648;0.0115
649;0.0113
650;0.0118
651;0.0117
652;0.0119
653;0.0115
654;0.0117
655;0.0119
656;0.0112
657;0.0114
658;0.0112
659;0.0114
660;0.0114
661;0.0109
662;0.0111
663;0.0106
664;0.0101
665;0.0114
666;0.0101
667;0.0102
668;0.0106
669;0.0103
670;0.01
671;0.0104
672;0.0102
673;0.0103
674;0.0102
675;0.0104
676;0.0104
677;0.0099
678;0.0099
679;0.0094
680;0.0099
681;0.0102
682;0.0104
683;0.0102
684;0.0098
685;0.0099
686;0.0098
687;0.0096
688;0.01
689;0.0098
690;0.0098
691;0.0095
692;0.0101
693;0.0095
694;0.01
695;0.0095
696;0.0092
697;0.0089
698;0.0098
699;0.0098
700;0.0089
701;0.0094
702;0.0093
703;0.009
704;0.0094
705;0.0095
706;0.0089
707;0.0095
708;0.0086
709;0.01
710;0.0091
711;0.0092
712;0.0091
713;0.0087
714;0.0096
715;0.009
716;0.0085
717;0.0087
718;0.0087
719;0.0084
720;0.0081
721;0.0085
722;0.0084
723;0.0093
724;0.0087
725;0.0084
726;0.0087
727;0.0092
728;0.0081
729;0.0089
730;0.0082
731;0.0089
732;0.008
733;0.0091
734;0.0084
735;0.0082
736;0.0086
737;0.0083
738;0.0083
739;0.0088
740;0.0096
741;0.0081
742;0.0088
743;0.0086
744;0.0079
745;0.0079
746;0.0081
747;0.0088
748;0.0084
749;0.0084
750;0.0078
751;0.0081
752;0.0083
753;0.0083
754;0.0079
755;0.0079
756;0.0082
757;0.0079
758;0.0076
759;0.0078
760;0.0088
761;0.0084
762;0.0076
763;0.008
764;0.0082
765;0.0076
766;0.0074
767;0.0076
768;0.0077
769;0.0068
770;0.0078
771;0.0073
772;0.0069
773;0.007
774;0.0074
775;0.0079
776;0.008
777;0.0073
778;0.0067
779;0.0071
780;0.007
781;0.0074
782;0.0075
783;0.0076
784;0.007
785;0.0071
786;0.0075
787;0.0077
788;0.0076
789;0.0075
790;0.0068
791;0.0073
792;0.0077
793;0.0068
794;0.0071
795;0.0074
796;0.0075
797;0.0069
798;0.0074
799;0.0069
800;0.0074
