40min.csv;;Kemi1\Kemi01;29-09-2017 13:50:22;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
493;0.0482
494;0.0466
495;0.0464
496;0.0454
497;0.0449
498;0.0442
499;0.0433
500;0.0428
501;0.0419
502;0.041
503;0.0406
504;0.0398
505;0.0393
506;0.0386
507;0.0376
508;0.037
509;0.0365
510;0.036
511;0.0355
512;0.035
513;0.034
514;0.0332
515;0.0327
516;0.0326
517;0.0318
518;0.0316
519;0.0306
520;0.0305
521;0.0294
522;0.0291
523;0.0289
524;0.0283
525;0.0278
526;0.0274
527;0.0269
528;0.0263
529;0.0259
530;0.0256
531;0.0252
532;0.0246
533;0.0243
534;0.0238
535;0.0237
536;0.0228
537;0.0229
538;0.0225
539;0.0221
540;0.0217
541;0.0215
542;0.0209
543;0.021
544;0.0201
545;0.0198
546;0.0195
547;0.0193
548;0.0195
549;0.0189
550;0.0182
551;0.0178
552;0.0185
553;0.0176
554;0.0175
555;0.0177
556;0.0173
557;0.0167
558;0.0165
559;0.0163
560;0.0157
561;0.0158
562;0.0167
563;0.0151
564;0.0149
565;0.0159
566;0.0155
567;0.0149
568;0.0144
569;0.0148
570;0.014
571;0.014
572;0.0135
573;0.014
574;0.0138
575;0.0133
576;0.0137
577;0.0141
578;0.0135
579;0.0128
580;0.0128
581;0.013
582;0.012
583;0.012
584;0.0118
585;0.0125
586;0.0118
587;0.0115
588;0.0116
589;0.0115
590;0.012
591;0.0112
592;0.0116
593;0.0116
594;0.0107
595;0.0107
596;0.0119
597;0.0106
598;0.0105
599;0.0105
600;0.0103
601;0.0108
602;0.0105
603;0.0101
604;0.0098
605;0.0101
606;0.01
607;0.0094
608;0.0098
609;0.0096
610;0.0094
611;0.0092
612;0.0087
613;0.0096
614;0.0093
615;0.0096
616;0.0097
617;0.0088
618;0.0093
619;0.0084
620;0.0081
621;0.0084
622;0.008
623;0.0084
624;0.0081
625;0.0089
626;0.008
627;0.0087
628;0.0079
629;0.0074
630;0.0084
631;0.0084
632;0.0079
633;0.0074
634;0.0082
635;0.0077
636;0.0073
637;0.0077
638;0.0071
639;0.0073
640;0.0071
641;0.0074
642;0.0066
643;0.0061
644;0.007
645;0.0064
646;0.0065
647;0.0066
648;0.0072
649;0.0062
650;0.0065
651;0.0066
652;0.0064
653;0.0064
654;0.0065
655;0.0054
656;0.0074
657;0.0064
658;0.0066
659;0.0059
660;0.0066
661;0.0059
662;0.0056
663;0.0059
664;0.0056
665;0.0058
666;0.0059
667;0.0061
668;0.006
669;0.0065
670;0.0058
671;0.0072
672;0.0066
673;0.0069
674;0.0057
675;0.0061
676;0.006
677;0.006
678;0.0069
679;0.0061
680;0.0058
681;0.006
682;0.0057
683;0.0058
684;0.0056
685;0.0067
686;0.0065
687;0.0057
688;0.0058
689;0.006
690;0.0059
691;0.0055
692;0.0054
693;0.0069
694;0.0054
695;0.0052
696;0.0054
697;0.0061
698;0.0057
699;0.0054
700;0.0055
701;0.0049
702;0.0055
703;0.0044
704;0.0051
705;0.0043
706;0.0041
707;0.0049
708;0.0045
709;0.005
710;0.0048
711;0.0047
712;0.0045
713;0.0045
714;0.0045
715;0.0041
716;0.0045
717;0.0045
718;0.0039
719;0.0042
720;0.0048
721;0.0037
722;0.0041
723;0.0042
724;0.0046
725;0.0038
726;0.0044
727;0.0046
728;0.0044
729;0.0046
730;0.0042
731;0.0041
732;0.0039
733;0.0049
734;0.0043
735;0.0041
736;0.0031
737;0.0058
738;0.0041
739;0.005
740;0.0051
741;0.004
742;0.0045
743;0.0038
744;0.0043
745;0.0052
746;0.0045
747;0.0041
748;0.0044
749;0.0035
750;0.0038
751;0.0041
752;0.0039
753;0.0036
754;0.0037
755;0.0045
756;0.004
757;0.0038
758;0.0035
759;0.0036
760;0.0037
761;0.0039
762;0.0036
763;0.0035
764;0.0034
765;0.0033
766;0.0028
767;0.0031
768;0.0035
769;0.0034
770;0.0037
771;0.0036
772;0.0038
773;0.0045
774;0.0028
775;0.0026
776;0.0035
777;0.0036
778;0.0034
779;0.0032
780;0.0035
781;0.0036
782;0.0025
783;0.0021
784;0.0029
785;0.0035
786;0.0025
787;0.0028
788;0.0029
789;0.0036
790;0.0035
791;0.0026
792;0.0036
793;0.0032
794;0.0029
795;0.0029
796;0.0032
797;0.0029
798;0.0026
799;0.0036
800;0.0048
