50min.csv;;Kemi1\Kemi01;29-09-2017 13:54:44;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
452;0.0705
453;0.0695
454;0.0689
455;0.0681
456;0.0675
457;0.0664
458;0.0662
459;0.0654
460;0.0648
461;0.0641
462;0.0633
463;0.0625
464;0.0614
465;0.061
466;0.0602
467;0.06
468;0.0592
469;0.0581
470;0.057
471;0.0564
472;0.0562
473;0.0553
474;0.0543
475;0.0533
476;0.0534
477;0.0526
478;0.0516
479;0.0507
480;0.05
481;0.0497
482;0.0488
483;0.0479
484;0.0473
485;0.0468
486;0.0463
487;0.0454
488;0.045
489;0.0445
490;0.0438
491;0.0429
492;0.0428
493;0.0419
494;0.041
495;0.0405
496;0.0398
497;0.0387
498;0.0387
499;0.0379
500;0.0372
501;0.036
502;0.0359
503;0.0356
504;0.0352
505;0.0343
506;0.0337
507;0.0332
508;0.0325
509;0.0322
510;0.0324
511;0.031
512;0.0309
513;0.0301
514;0.0296
515;0.0294
516;0.0291
517;0.028
518;0.0283
519;0.0279
520;0.0273
521;0.0266
522;0.0255
523;0.0264
524;0.0253
525;0.0249
526;0.025
527;0.0246
528;0.0242
529;0.0235
530;0.0233
531;0.0232
532;0.0219
533;0.0225
534;0.0223
535;0.0217
536;0.0212
537;0.0209
538;0.0212
539;0.0204
540;0.0196
541;0.02
542;0.0195
543;0.0193
544;0.0189
545;0.0187
546;0.019
547;0.0193
548;0.0186
549;0.0176
550;0.0178
551;0.0174
552;0.0178
553;0.0171
554;0.0167
555;0.0159
556;0.0164
557;0.0155
558;0.0154
559;0.016
560;0.0153
561;0.0155
562;0.0155
563;0.0147
564;0.0157
565;0.0146
566;0.0156
567;0.0142
568;0.0146
569;0.0145
570;0.0138
571;0.0138
572;0.0133
573;0.0135
574;0.0129
575;0.0143
576;0.0133
577;0.0125
578;0.0126
579;0.0123
580;0.0122
581;0.0124
582;0.012
583;0.0121
584;0.0118
585;0.0117
586;0.0116
587;0.0114
588;0.0117
589;0.011
590;0.012
591;0.011
592;0.0109
593;0.0104
594;0.0106
595;0.0115
596;0.0108
597;0.0112
598;0.0106
599;0.0106
600;0.0104
601;0.0103
602;0.0104
603;0.0115
604;0.0102
605;0.0107
606;0.0101
607;0.0099
608;0.0097
609;0.0103
610;0.01
611;0.0095
612;0.0097
613;0.01
614;0.009
615;0.0094
616;0.0102
617;0.0091
618;0.0098
619;0.0088
620;0.0094
621;0.0091
622;0.0097
623;0.0087
624;0.009
625;0.0081
626;0.0083
627;0.0088
628;0.0082
629;0.0086
630;0.008
631;0.0082
632;0.0088
633;0.0097
634;0.0074
635;0.008
636;0.0069
637;0.0074
638;0.0076
639;0.0071
640;0.0073
641;0.0066
642;0.0069
643;0.0072
644;0.0069
645;0.0077
646;0.0065
647;0.0068
648;0.0072
649;0.0068
650;0.0067
651;0.0071
652;0.0064
653;0.0075
654;0.0061
655;0.0069
656;0.0069
657;0.0068
658;0.0068
659;0.0066
660;0.0075
661;0.0061
662;0.006
663;0.0058
664;0.0061
665;0.0069
666;0.0063
667;0.008
668;0.0064
669;0.0065
670;0.0067
671;0.007
672;0.0067
673;0.0072
674;0.0065
675;0.0063
676;0.0066
677;0.0063
678;0.0064
679;0.0064
680;0.006
681;0.0071
682;0.0068
683;0.0077
684;0.0069
685;0.0063
686;0.0066
687;0.0064
688;0.0068
689;0.0064
690;0.0059
691;0.0062
692;0.0068
693;0.0057
694;0.006
695;0.0054
696;0.0065
697;0.0056
698;0.0054
699;0.006
700;0.0057
701;0.0048
702;0.0059
703;0.0051
704;0.0051
705;0.0061
706;0.005
707;0.0057
708;0.0046
709;0.0057
710;0.0061
711;0.0052
712;0.0051
713;0.0051
714;0.0053
715;0.0045
716;0.0056
717;0.0051
718;0.0054
719;0.0051
720;0.0048
721;0.0059
722;0.0042
723;0.0055
724;0.0048
725;0.0041
726;0.0053
727;0.0044
728;0.0043
729;0.0053
730;0.0043
731;0.0055
732;0.0044
733;0.005
734;0.005
735;0.0056
736;0.0041
737;0.0051
738;0.0047
739;0.0053
740;0.0047
741;0.0057
742;0.0046
743;0.0043
744;0.005
745;0.0057
746;0.0056
747;0.0048
748;0.004
749;0.0042
750;0.005
751;0.0046
752;0.0046
753;0.0046
754;0.0048
755;0.005
756;0.0047
757;0.0046
758;0.0048
759;0.0044
760;0.0046
761;0.0045
762;0.0043
763;0.0045
764;0.0042
765;0.0046
766;0.004
767;0.0047
768;0.0042
769;0.0043
770;0.0042
771;0.0035
772;0.0035
773;0.0039
774;0.0043
775;0.0033
776;0.0041
777;0.0045
778;0.0039
779;0.0043
780;0.0036
781;0.0046
782;0.0039
783;0.0034
784;0.0041
785;0.0042
786;0.0047
787;0.0038
788;0.0031
789;0.0047
790;0.0041
791;0.0045
792;0.0036
793;0.0039
794;0.0041
795;0.0037
796;0.0032
797;0.0038
798;0.0034
799;0.0041
800;0.0054
