30min.csv;;Kemi1\Kemi01;29-09-2017 13:46:00;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
338;2.8284
339;2.8201
340;2.8106
341;2.8121
342;2.8071
343;2.8129
344;2.8242
345;2.8244
346;2.8139
347;2.7875
348;2.7763
349;2.7711
350;2.7718
351;2.7663
352;2.768
353;2.7676
354;2.7669
355;2.7616
356;2.7541
357;2.7485
358;2.7131
359;2.6498
360;2.5781
361;2.4773
362;2.3552
363;2.1874
364;1.9853
365;1.798
366;1.6283
367;1.4626
368;1.3052
369;1.1534
370;1.0146
371;0.8958
372;0.7942
373;0.6956
374;0.6117
375;0.5419
376;0.481
377;0.4323
378;0.3955
379;0.3593
380;0.3246
381;0.297
382;0.2747
383;0.2553
384;0.2389
385;0.2256
386;0.2137
387;0.2038
388;0.1953
389;0.1882
390;0.1821
391;0.1761
392;0.1717
393;0.1674
394;0.1633
395;0.1605
396;0.1571
397;0.1542
398;0.1518
399;0.1491
400;0.147
401;0.1454
402;0.1435
403;0.142
404;0.1402
405;0.1385
406;0.1375
407;0.1357
408;0.1345
409;0.1334
410;0.1323
411;0.1314
412;0.1304
413;0.1291
414;0.1282
415;0.1276
416;0.1266
417;0.1259
418;0.1249
419;0.124
420;0.1234
421;0.1225
422;0.1217
423;0.121
424;0.1201
425;0.1194
426;0.119
427;0.1181
428;0.1175
429;0.1168
430;0.1158
431;0.1151
432;0.1143
433;0.1136
434;0.1131
435;0.1125
436;0.1116
437;0.1109
438;0.11
439;0.1094
440;0.1086
441;0.108
442;0.1071
443;0.1063
444;0.1055
445;0.1047
446;0.1039
447;0.1032
448;0.1026
449;0.1016
450;0.1009
451;0.0998
452;0.0993
453;0.0985
454;0.0974
455;0.0967
456;0.0959
457;0.0949
458;0.0943
459;0.0932
460;0.0926
461;0.0917
462;0.0907
463;0.0899
464;0.089
465;0.0879
466;0.0871
467;0.0861
468;0.0851
469;0.0843
470;0.0827
471;0.082
472;0.0813
473;0.0804
474;0.079
475;0.0782
476;0.0773
477;0.0761
478;0.0753
479;0.074
480;0.0729
481;0.0721
482;0.071
483;0.0698
484;0.069
485;0.0682
486;0.0673
487;0.0661
488;0.0655
489;0.0645
490;0.0634
491;0.0625
492;0.0617
493;0.0607
494;0.0597
495;0.0586
496;0.0576
497;0.0568
498;0.0563
499;0.0551
500;0.054
501;0.0531
502;0.0519
503;0.0516
504;0.0506
505;0.0491
506;0.0486
507;0.0478
508;0.0468
509;0.0459
510;0.045
511;0.0441
512;0.0436
513;0.0423
514;0.0422
515;0.0412
516;0.0404
517;0.04
518;0.0388
519;0.0384
520;0.0374
521;0.0366
522;0.0363
523;0.0354
524;0.0349
525;0.0343
526;0.0332
527;0.0331
528;0.0323
529;0.0316
530;0.0313
531;0.0307
532;0.0303
533;0.0295
534;0.029
535;0.0289
536;0.0282
537;0.0279
538;0.0271
539;0.0264
540;0.0262
541;0.0259
542;0.0252
543;0.0248
544;0.0243
545;0.0239
546;0.0233
547;0.0229
548;0.0235
549;0.022
550;0.0219
551;0.0224
552;0.0216
553;0.0205
554;0.0207
555;0.02
556;0.02
557;0.0196
558;0.0192
559;0.0193
560;0.0193
561;0.0185
562;0.0183
563;0.0183
564;0.018
565;0.0175
566;0.0178
567;0.0174
568;0.0167
569;0.0166
570;0.0165
571;0.0165
572;0.0166
573;0.0163
574;0.0156
575;0.0155
576;0.0159
577;0.0163
578;0.0144
579;0.0149
580;0.0145
581;0.0144
582;0.015
583;0.0143
584;0.0141
585;0.0147
586;0.0146
587;0.0139
588;0.0136
589;0.0131
590;0.0135
591;0.013
592;0.0127
593;0.0127
594;0.0125
595;0.0133
596;0.0127
597;0.0126
598;0.0128
599;0.0123
600;0.0117
601;0.0127
602;0.0124
603;0.0118
604;0.0114
605;0.0125
606;0.0113
607;0.0121
608;0.0118
609;0.0122
610;0.0109
611;0.0112
612;0.0117
613;0.0105
614;0.0107
615;0.011
616;0.0109
617;0.0101
618;0.0105
619;0.0101
620;0.0098
621;0.0098
622;0.0106
623;0.0099
624;0.0103
625;0.0095
626;0.0097
627;0.0098
628;0.0091
629;0.0094
630;0.0091
631;0.009
632;0.0092
633;0.0084
634;0.009
635;0.0091
636;0.0089
637;0.0097
638;0.0085
639;0.0086
640;0.0081
641;0.0084
642;0.0082
643;0.0078
644;0.0083
645;0.0079
646;0.0081
647;0.0078
648;0.0085
649;0.0077
650;0.008
651;0.0077
652;0.0073
653;0.0076
654;0.0078
655;0.0076
656;0.008
657;0.0069
658;0.0073
659;0.007
660;0.0078
661;0.0075
662;0.0073
663;0.0069
664;0.0065
665;0.007
666;0.0066
667;0.0067
668;0.0074
669;0.0079
670;0.007
671;0.0076
672;0.008
673;0.0071
674;0.0076
675;0.0073
676;0.0066
677;0.0072
678;0.0069
679;0.007
680;0.0068
681;0.0075
682;0.0078
683;0.008
684;0.0072
685;0.0067
686;0.0075
687;0.0059
688;0.0065
689;0.007
690;0.0059
691;0.0058
692;0.0067
693;0.0066
694;0.0057
695;0.0066
696;0.0062
697;0.0073
698;0.0061
699;0.0064
700;0.0075
701;0.006
702;0.006
703;0.0056
704;0.006
705;0.0056
706;0.0057
707;0.0052
708;0.0057
709;0.0054
710;0.0054
711;0.0051
712;0.0057
713;0.0049
714;0.0054
715;0.0045
716;0.0052
717;0.0051
718;0.0056
719;0.0059
720;0.0047
721;0.0046
722;0.0048
723;0.0046
724;0.0052
725;0.0053
726;0.0054
727;0.0052
728;0.0047
729;0.0052
730;0.0045
731;0.0048
732;0.0046
733;0.005
734;0.0057
735;0.0047
736;0.0052
737;0.0061
738;0.0046
739;0.0058
740;0.005
741;0.0055
742;0.0052
743;0.0058
744;0.0045
745;0.0048
746;0.0044
747;0.0049
748;0.0048
749;0.0047
750;0.0059
751;0.0047
752;0.0043
753;0.0046
754;0.005
755;0.0052
756;0.0049
757;0.0042
758;0.005
759;0.0046
760;0.0045
761;0.0054
762;0.0048
763;0.0039
764;0.0042
765;0.0043
766;0.0041
767;0.0046
768;0.0039
769;0.0043
770;0.005
771;0.0039
772;0.0048
773;0.0038
774;0.004
775;0.004
776;0.0041
777;0.005
778;0.0042
779;0.0043
780;0.0038
781;0.0043
782;0.0049
783;0.0043
784;0.0046
785;0.0039
786;0.0042
787;0.0044
788;0.0045
789;0.0036
790;0.0042
791;0.0038
792;0.0037
793;0.0046
794;0.0042
795;0.0039
796;0.0041
797;0.0046
798;0.0043
799;0.0042
800;0.0052
