10min.csv;;Kemi1\Kemi01;29-09-2017 13:36:46;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
578;0.0196
579;0.0192
580;0.0186
581;0.0184
582;0.0179
583;0.0178
584;0.0173
585;0.0172
586;0.0166
587;0.0169
588;0.0161
589;0.0158
590;0.0155
591;0.0162
592;0.0152
593;0.0153
594;0.0151
595;0.0149
596;0.0149
597;0.0144
598;0.0145
599;0.0141
600;0.0142
601;0.0139
602;0.0135
603;0.0138
604;0.013
605;0.0131
606;0.0133
607;0.0126
608;0.0122
609;0.0124
610;0.0125
611;0.0121
612;0.0121
613;0.0122
614;0.0117
615;0.0114
616;0.0112
617;0.011
618;0.0111
619;0.0111
620;0.011
621;0.0106
622;0.011
623;0.0101
624;0.0101
625;0.0102
626;0.0101
627;0.0102
628;0.0101
629;0.0098
630;0.01
631;0.0089
632;0.0093
633;0.0099
634;0.0095
635;0.0094
636;0.0092
637;0.0091
638;0.009
639;0.0087
640;0.009
641;0.0085
642;0.0083
643;0.009
644;0.0082
645;0.0086
646;0.0082
647;0.0082
648;0.0085
649;0.0078
650;0.0081
651;0.008
652;0.0073
653;0.0079
654;0.0077
655;0.0075
656;0.0075
657;0.0075
658;0.007
659;0.0072
660;0.0072
661;0.0071
662;0.0069
663;0.0069
664;0.0075
665;0.0072
666;0.0068
667;0.0073
668;0.0075
669;0.0067
670;0.007
671;0.0069
672;0.0071
673;0.0068
674;0.0069
675;0.0069
676;0.0071
677;0.0067
678;0.0066
679;0.0066
680;0.0069
681;0.0065
682;0.0068
683;0.0068
684;0.0063
685;0.0061
686;0.0063
687;0.0068
688;0.0063
689;0.0061
690;0.006
691;0.0064
692;0.0059
693;0.006
694;0.0064
695;0.0056
696;0.0056
697;0.0061
698;0.0062
699;0.0067
700;0.0059
701;0.0061
702;0.0059
703;0.0058
704;0.0064
705;0.0056
706;0.0054
707;0.0062
708;0.0061
709;0.0058
710;0.0064
711;0.0059
712;0.0057
713;0.0049
714;0.0051
715;0.0059
716;0.0056
717;0.0056
718;0.005
719;0.0049
720;0.0056
721;0.0051
722;0.0055
723;0.0053
724;0.0052
725;0.0047
726;0.0055
727;0.0055
728;0.0047
729;0.0052
730;0.0044
731;0.0057
732;0.0049
733;0.0056
734;0.0055
735;0.0053
736;0.0054
737;0.0052
738;0.0059
739;0.005
740;0.0056
741;0.005
742;0.0048
743;0.0056
744;0.005
745;0.0052
746;0.0048
747;0.005
748;0.0049
749;0.0052
750;0.0048
751;0.0049
752;0.005
753;0.0054
754;0.0052
755;0.0045
756;0.0055
757;0.0045
758;0.0044
759;0.0054
760;0.0049
761;0.0053
762;0.0048
763;0.0049
764;0.0046
765;0.0047
766;0.0044
767;0.0044
768;0.0046
769;0.0049
770;0.0046
771;0.0047
772;0.0047
773;0.0052
774;0.005
775;0.0041
776;0.0051
777;0.005
778;0.0042
779;0.0045
780;0.0049
781;0.0043
782;0.0038
783;0.0045
784;0.0048
785;0.0053
786;0.0041
787;0.0045
788;0.0039
789;0.0047
790;0.0043
791;0.0043
792;0.0048
793;0.0045
794;0.0045
795;0.005
796;0.0042
797;0.0046
798;0.0051
799;0.0045
800;0.0052
