20180110_30min.csv;;Kemi1\Kemi01;10-01-2018 17:39:13;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
544;0.5094
545;0.4976
546;0.486
547;0.4743
548;0.4635
549;0.4527
550;0.4407
551;0.4301
552;0.4181
553;0.4066
554;0.3965
555;0.3852
556;0.3739
557;0.3632
558;0.3518
559;0.3411
560;0.3312
561;0.3204
562;0.3104
563;0.3001
564;0.2896
565;0.2798
566;0.2711
567;0.2612
568;0.2517
569;0.243
570;0.2335
571;0.2247
572;0.2167
573;0.2092
574;0.2014
575;0.1935
576;0.1862
577;0.18
578;0.1724
579;0.1661
580;0.1595
581;0.1526
582;0.1469
583;0.1404
584;0.1354
585;0.1298
586;0.1239
587;0.119
588;0.1145
589;0.1095
590;0.1052
591;0.1013
592;0.0965
593;0.0928
594;0.0894
595;0.0853
596;0.082
597;0.0782
598;0.0757
599;0.0727
600;0.0694
601;0.0669
602;0.0634
603;0.0619
604;0.059
605;0.0566
606;0.0549
607;0.0532
608;0.0508
609;0.0491
610;0.0472
611;0.0451
612;0.044
613;0.0422
614;0.0406
615;0.0393
616;0.0379
617;0.0365
618;0.0351
619;0.0342
620;0.033
621;0.0315
622;0.0309
623;0.0302
624;0.029
625;0.0278
626;0.0274
627;0.0272
628;0.0257
629;0.0252
630;0.0246
631;0.0238
632;0.0232
633;0.0226
634;0.0219
635;0.0216
636;0.0211
637;0.0206
638;0.0202
639;0.0195
640;0.0189
641;0.0184
642;0.0182
643;0.0183
644;0.0177
645;0.0177
646;0.0171
647;0.0166
648;0.0163
649;0.0161
650;0.016
651;0.0154
652;0.0152
653;0.015
654;0.0146
655;0.0142
656;0.0145
657;0.0138
658;0.0135
659;0.014
660;0.0138
661;0.0134
662;0.0128
663;0.0127
664;0.0129
665;0.0125
666;0.0122
667;0.0121
668;0.0119
669;0.0117
670;0.012
671;0.0114
672;0.0117
673;0.0115
674;0.011
675;0.0113
676;0.0106
677;0.0107
678;0.0104
679;0.01
680;0.0101
681;0.0101
682;0.0106
683;0.0102
684;0.01
685;0.0096
686;0.0101
687;0.0093
688;0.0094
689;0.0089
690;0.0094
691;0.0091
692;0.0087
693;0.0083
694;0.0087
695;0.0088
696;0.009
697;0.0088
698;0.0083
699;0.0082
700;0.0082
701;0.0079
702;0.008
703;0.0076
704;0.0077
705;0.0076
706;0.0085
707;0.008
708;0.0075
709;0.0073
710;0.0071
711;0.0073
712;0.007
713;0.0075
714;0.0072
715;0.0072
716;0.007
717;0.007
718;0.0068
719;0.0072
720;0.0064
721;0.0071
722;0.0064
723;0.0071
724;0.0071
725;0.0068
726;0.0068
727;0.006
728;0.0066
729;0.0068
730;0.0063
731;0.0065
732;0.0064
733;0.0064
734;0.0068
735;0.0063
736;0.0066
737;0.006
738;0.0061
739;0.006
740;0.0064
741;0.0062
742;0.0063
743;0.0061
744;0.0065
745;0.006
746;0.0054
747;0.0058
748;0.0055
749;0.0061
750;0.0058
751;0.0056
752;0.0059
753;0.0057
754;0.0059
755;0.0058
756;0.0057
757;0.0056
758;0.0063
759;0.0059
760;0.0063
761;0.0059
762;0.0054
763;0.0054
764;0.0057
765;0.0054
766;0.0055
767;0.0046
768;0.0048
769;0.0059
770;0.0053
771;0.0053
772;0.005
773;0.0053
774;0.0058
775;0.0053
776;0.0053
777;0.0057
778;0.0052
779;0.0051
780;0.0047
781;0.0049
782;0.005
783;0.0048
784;0.0055
785;0.0046
786;0.0054
787;0.0052
788;0.0058
789;0.0052
790;0.0055
791;0.0048
792;0.0044
793;0.0044
794;0.0042
795;0.0052
796;0.0037
797;0.0048
798;0.0042
799;0.0038
800;0.0051
