20170110_0min.csv;;Kemi1\Kemi01;10-01-2018 17:33:00;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
439;1.9327
440;1.9274
441;1.9215
442;1.9137
443;1.9052
444;1.8973
445;1.8887
446;1.8808
447;1.8727
448;1.864
449;1.8552
450;1.8469
451;1.8373
452;1.8288
453;1.8208
454;1.8118
455;1.803
456;1.7952
457;1.7877
458;1.781
459;1.7745
460;1.7692
461;1.764
462;1.7585
463;1.7545
464;1.7513
465;1.7482
466;1.7468
467;1.7453
468;1.7453
469;1.7454
470;1.7466
471;1.7485
472;1.7512
473;1.7543
474;1.7581
475;1.7619
476;1.7669
477;1.7718
478;1.7777
479;1.7835
480;1.7905
481;1.796
482;1.8034
483;1.8097
484;1.815
485;1.82
486;1.828
487;1.8336
488;1.8394
489;1.8442
490;1.85
491;1.8555
492;1.8588
493;1.8618
494;1.8646
495;1.8675
496;1.8704
497;1.8717
498;1.873
499;1.8728
500;1.8729
501;1.8715
502;1.87
503;1.8674
504;1.865
505;1.8608
506;1.856
507;1.8505
508;1.8441
509;1.8367
510;1.8286
511;1.8207
512;1.8117
513;1.8012
514;1.7908
515;1.7789
516;1.7662
517;1.7535
518;1.7395
519;1.7255
520;1.7114
521;1.6952
522;1.6776
523;1.66
524;1.6413
525;1.6225
526;1.6038
527;1.584
528;1.5632
529;1.5447
530;1.5251
531;1.5021
532;1.4778
533;1.4532
534;1.4315
535;1.4082
536;1.3813
537;1.357
538;1.3337
539;1.3076
540;1.2801
541;1.253
542;1.2303
543;1.2052
544;1.1775
545;1.1502
546;1.1213
547;1.0947
548;1.0683
549;1.0425
550;1.0146
551;0.9879
552;0.9607
553;0.9339
554;0.9087
555;0.8821
556;0.855
557;0.8284
558;0.8027
559;0.7771
560;0.7522
561;0.7275
562;0.7028
563;0.679
564;0.6536
565;0.6304
566;0.6077
567;0.5853
568;0.5625
569;0.5401
570;0.5193
571;0.4985
572;0.4795
573;0.4611
574;0.4425
575;0.4242
576;0.4075
577;0.3913
578;0.3739
579;0.3574
580;0.342
581;0.3265
582;0.3127
583;0.2985
584;0.2851
585;0.2721
586;0.2596
587;0.2475
588;0.2367
589;0.2251
590;0.2149
591;0.2046
592;0.1946
593;0.1853
594;0.1766
595;0.1682
596;0.1598
597;0.1518
598;0.1457
599;0.1392
600;0.1315
601;0.1253
602;0.1193
603;0.1131
604;0.1077
605;0.1026
606;0.0979
607;0.0933
608;0.0884
609;0.0845
610;0.0809
611;0.077
612;0.0736
613;0.0701
614;0.0665
615;0.0638
616;0.0607
617;0.0582
618;0.056
619;0.0533
620;0.0506
621;0.0482
622;0.0467
623;0.0445
624;0.0426
625;0.0408
626;0.0392
627;0.0376
628;0.0364
629;0.035
630;0.0337
631;0.0326
632;0.0314
633;0.0302
634;0.0291
635;0.0281
636;0.0272
637;0.0262
638;0.0258
639;0.0247
640;0.0241
641;0.0228
642;0.0226
643;0.022
644;0.021
645;0.0204
646;0.0202
647;0.0195
648;0.0189
649;0.0184
650;0.0184
651;0.0182
652;0.0172
653;0.0178
654;0.0172
655;0.0166
656;0.016
657;0.0155
658;0.0155
659;0.0156
660;0.0151
661;0.0146
662;0.0145
663;0.0142
664;0.0136
665;0.0139
666;0.0134
667;0.0134
668;0.0128
669;0.0128
670;0.0125
671;0.0121
672;0.0121
673;0.0119
674;0.0118
675;0.0116
676;0.0114
677;0.0116
678;0.0111
679;0.011
680;0.0108
681;0.0107
682;0.0109
683;0.0105
684;0.0102
685;0.0099
686;0.0098
687;0.0098
688;0.0091
689;0.0099
690;0.0099
691;0.0097
692;0.0099
693;0.0088
694;0.0093
695;0.0092
696;0.0091
697;0.0088
698;0.0087
699;0.009
700;0.0089
701;0.0082
702;0.0081
703;0.0089
704;0.0083
705;0.0081
706;0.0082
707;0.0083
708;0.0082
709;0.0083
710;0.0084
711;0.008
712;0.0078
713;0.0085
714;0.0079
715;0.0076
716;0.0075
717;0.0073
718;0.0077
719;0.0075
720;0.0079
721;0.0076
722;0.007
723;0.0079
724;0.0066
725;0.0074
726;0.0068
727;0.0076
728;0.007
729;0.0078
730;0.0072
731;0.007
732;0.0065
733;0.0067
734;0.007
735;0.0067
736;0.0071
737;0.0065
738;0.0062
739;0.0071
740;0.0066
741;0.0072
742;0.0073
743;0.0072
744;0.0066
745;0.0067
746;0.0066
747;0.0065
748;0.0069
749;0.0062
750;0.0061
751;0.0061
752;0.0065
753;0.0062
754;0.006
755;0.0059
756;0.0058
757;0.006
758;0.0067
759;0.0062
760;0.0059
761;0.006
762;0.0062
763;0.0057
764;0.0059
765;0.0058
766;0.0059
767;0.0049
768;0.0061
769;0.0056
770;0.0052
771;0.0059
772;0.0055
773;0.0056
774;0.0046
775;0.0042
776;0.0057
777;0.0052
778;0.005
779;0.0045
780;0.006
781;0.0057
782;0.0058
783;0.0046
784;0.0044
785;0.006
786;0.0051
787;0.0055
788;0.0045
789;0.0056
790;0.005
791;0.0049
792;0.0049
793;0.0051
794;0.0052
795;0.0053
796;0.0052
797;0.0049
798;0.0052
799;0.0054
800;0.0056
